,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,14,14,14,958.333,808.667,12,1
2,0,12,12,12,958.333,808.667,12,2
3,0,8,8,8,958.333,808.667,12,3
4,0,18,18,18,958.333,808,12,4
5,0,94,94,94,958.333,808,12,5
6,0,13,13,13,958.333,808.667,12,6
7,0,1287,1287,1287,941.667,783.333,12,7
8,0,1263,1263,1263,943.667,780,12,8
9,0,1203,1203,1203,929,775.333,12,9
10,0,1304,1304,1304,928.333,774,12,10
11,0,92,92,92,903.667,753.333,12,11
12,0,87,87,87,905,752.667,12,12
13,0,282,282,282,905,754,12,13
14,0,67,67,67,904.333,754.667,12,14
15,0,111,111,111,903.667,752.667,12,15
16,0,124,124,124,871,748.667,12,16
17,0,373,373,373,904.333,751.333,12,17
18,0,188,188,188,895,748.667,12,18
19,0,200,200,200,893.667,746,12,19
20,0,93,93,93,891.667,737.333,12,20
21,0,203,203,203,882.333,740,12,21
22,0,271,271,271,882.333,739.333,12,22
23,0,128,128,128,877.667,737.333,12,23
24,0,250,250,250,867.667,738,12,24
25,0,214,214,214,863.667,741.333,12,25
26,0,105,105,105,853,743.333,12,26
27,0,110,110,110,848.333,744.667,12,27
28,0,98,98,98,845,744,12,28
29,0,296,296,296,841.667,744,12,29
30,0,229,229,229,830.333,742,12,30
31,0,121,121,121,822.333,738.667,12,31
32,0,362,362,362,832.333,741.333,12,32
33,0,120,120,120,820.333,738.667,12,33
34,0,199,199,199,838.333,742,12,34
35,0,314,314,314,841,743.333,12,35
36,0,28,28,28,987.333,616.333,13,1
37,0,4,4,4,987.333,617.667,13,2
38,0,0,0,0,988,615.667,13,3
39,0,15,15,15,980,617,13,4
40,0,48,48,48,975.333,622.333,13,5
41,0,46,46,46,963.333,623.667,13,6
42,0,68,68,68,946,617,13,7
43,0,58,58,58,939.333,616.333,13,8
44,0,40,40,40,942,619,13,9
45,0,88,88,88,932.667,618.333,13,10
46,0,143,143,143,920.667,617.667,13,11
47,0,74,74,74,925.333,615,13,12
48,0,22,22,22,928.667,617,13,13
49,0,103,103,103,937.333,618.333,13,14
50,0,186,186,186,935.333,616.333,13,15
51,0,340,340,340,926,635,13,16
52,0,157,157,157,909.333,644.333,13,17
53,0,143,143,143,900,646.333,13,18
54,0,216,216,216,891.333,642.333,13,19
55,0,67,67,67,878,649,13,20
56,0,194,194,194,864.667,652.333,13,21
