,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,43,43,43,1469,557,14,1
2,0,127,127,127,1463,559,14,2
3,0,105,105,105,1462,559,14,3
4,0,128,128,128,1457,560,14,4
5,0,104,104,104,1455,561,14,5
6,0,110,110,110,1453,561,14,6
7,0,83,83,83,1452,562,14,7
8,0,66,66,66,1449,561,14,8
9,0,76,76,76,1434,561,14,9
10,0,60,60,60,1425,559,14,10
11,0,86,86,86,1413,560,14,11
12,0,110,110,110,1404,557,14,12
13,0,191,191,191,1338,553,14,13
14,0,289,289,289,1330,556,14,14
15,0,134,134,134,1312,568,14,15
16,0,85,85,85,1308,572,14,16
17,0,66,66,66,1301,576,14,17
18,0,49,49,49,1300,575,14,18
19,0,71,71,71,1310,572,14,19
20,0,88,88,88,1311,573,14,20
21,0,73,73,73,1310,573,14,21
22,0,69,69,69,1320,565,14,22
23,0,20,20,20,1312,565,14,23
24,0,68,68,68,1317,563,14,24
25,0,147,147,147,1330,560,14,25
26,0,67,67,67,1301,545,14,26
27,0,46,46,46,1300,550,14,27
28,0,40,40,40,1296,544,14,28
29,0,80,80,80,1298,553,14,29
30,0,50,50,50,1312,552,14,30
31,0,60,60,60,1330,558,14,31
32,0,88,88,88,1335,559,14,32
33,0,104,104,104,1337,557,14,33
34,0,98,98,98,1335,559,14,34
35,0,74,74,74,1337,560,14,35
36,0,0,0,0,1302,816,13,1
37,0,12,12,12,1301,816,13,2
38,0,10,10,10,1302,815,13,3
39,0,16,16,16,1301,815,13,4
40,0,0,0,0,1302,816,13,5
41,0,29,29,29,1299,800,13,6
42,0,98,98,98,1297,793,13,7
43,0,83,83,83,1291,787,13,8
44,0,110,110,110,1296,788,13,9
45,0,106,106,106,1299,793,13,10
46,0,88,88,88,1304,796,13,11
47,0,118,118,118,1306,797,13,12
48,0,112,112,112,1307,793,13,13
49,0,84,84,84,1302,800,13,14
50,0,97,97,97,1302,805,13,15
51,0,114,114,114,1299,815,13,16
52,0,100,100,100,1299,812,13,17
53,0,117,117,117,1298,815,13,18
54,0,75,75,75,1298,815,13,19
55,0,83,83,83,1299,819,13,20
56,0,99,99,99,1302,825,13,21
57,0,84,84,84,1300,822,13,22
58,0,84,84,84,1298,823,13,23
59,0,85,85,85,1299,825,13,24
60,0,48,48,48,1294,826,13,25
61,0,48,48,48,1292,828,13,26
62,0,65,65,65,1293,831,13,27
63,0,76,76,76,1292,833,13,28
64,0,44,44,44,1289,834,13,29
65,0,48,48,48,1297,831,13,30
66,0,59,59,59,1299,831,13,31
67,0,59,59,59,1299,832,13,32
68,0,53,53,53,1289,837,13,33
69,0,43,43,43,1287,842,13,34
70,0,32,32,32,1293,836,13,35
71,0,77,77,77,1205,576,15,1
72,0,15,15,15,1205,575,15,2
73,0,41,41,41,1205,577,15,3
74,0,51,51,51,1205,576,15,4
75,0,71,71,71,1205,575,15,5
76,0,86,86,86,1204,575,15,6
77,0,126,126,126,1204,574,15,7
78,0,136,136,136,1205,574,15,8
79,0,178,178,178,1205,574,15,9
80,0,182,182,182,1206,573,15,10
