,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,262,262,262,276.25,1323,3,1
2,0,1206,1206,1206,276.75,1329,3,2
3,0,1417,1417,1417,279.75,1341.75,3,3
4,0,1219,1219,1219,283.5,1350,3,4
5,0,736,736,736,285.5,1357,3,5
6,0,403,403,403,288.75,1364.25,3,6
7,0,447,447,447,292.5,1376.75,3,7
8,0,323,323,323,294.75,1385.75,3,8
9,0,239,239,239,303.25,1398.75,3,9
10,0,287,287,287,307.25,1406.75,3,10
11,0,2266,2266,2266,310.25,1418.25,4,11
12,0,479,479,479,317.75,1425,4,12
13,0,694,694,694,323.75,1430.5,4,13
14,0,705,705,705,326.25,1435.75,4,14
15,0,552,552,552,327.25,1441.75,4,15
16,0,523,523,523,329.25,1445.25,4,16
17,0,886,886,886,329.75,1449.25,4,17
18,0,465,465,465,328.25,1453.75,4,18
19,0,890,890,890,331,1458.25,4,19
20,0,1247,1247,1247,337.5,1463,4,20
21,0,1535,1535,1535,345.75,1471.5,4,21
22,0,415,415,415,346.75,1476.5,4,22
23,0,1856,1856,1856,351.75,1487.25,3,23
24,0,834,834,834,351,1488,3,24
25,0,1317,1317,1317,353.5,1495.75,3,25
26,0,807,807,807,361.5,1508.25,2,26
27,0,675,675,675,373.75,1518.5,2,27
28,0,898,898,898,374.25,1527.25,2,28
29,0,750,750,750,378.75,1538,1,29
30,0,986,986,986,382.25,1544,1,30
31,0,184,184,184,384.75,1551.25,1,31
32,0,89,89,89,392,1556.75,1,32
33,0,628,628,628,405.25,1564.25,1,33
34,0,838,838,838,413.25,1566.25,1,34
35,0,237,237,237,422.75,1565.75,1,35
36,0,320,320,320,363.667,866.5,6,1
37,0,114,114,114,362,861.167,6,2
38,0,101,101,101,364.167,856.333,6,3
39,0,257,257,257,373,843.5,6,4
40,0,92,92,92,377.833,838.667,6,5
41,0,109,109,109,383.333,828.833,6,6
42,0,114,114,114,386.333,820.5,6,7
43,0,70,70,70,387,817.833,6,8
44,0,193,193,193,391.5,814.5,7,9
45,0,148,148,148,407,801.333,7,10
46,0,153,153,153,411.333,797.5,7,11
47,0,266,266,266,422.667,791.167,7,12
48,0,168,168,168,425,786.5,7,13
49,0,214,214,214,430.333,782.667,7,14
50,0,149,149,149,430.5,782,7,15
51,0,159,159,159,430.667,777.833,7,16
52,0,211,211,211,430.667,773.667,7,17
53,0,165,165,165,431.333,775.833,7,18
54,0,111,111,111,433.667,772.167,7,19
55,0,124,124,124,434.5,774.333,7,20
56,0,74,74,74,435.167,771.5,7,21
57,0,83,83,83,435.833,772,7,22
58,0,63,63,63,435.5,775.667,7,23
59,0,270,270,270,437.167,773.5,8,24
60,0,386,386,386,434,777.167,8,25
61,0,103,103,103,436.5,773.167,8,26
62,0,81,81,81,438.667,772.167,8,27
63,0,207,207,207,439,770.5,8,28
64,0,62,62,62,443.667,768,8,29
65,0,75,75,75,454,762.5,8,30
66,0,212,212,212,463.667,757.167,8,31
67,0,63,63,63,476,750,8,32
68,0,54,54,54,485.833,743.833,8,33
69,0,104,104,104,496,736.667,8,34
70,0,61,61,61,503.833,729.833,8,35
71,0,208,208,208,588.75,729.25,9,1
72,0,41,41,41,587,728,9,2
73,0,132,132,132,585.5,727.25,9,3
74,0,35,35,35,586,726,9,4
75,0,77,77,77,598,714,9,5
76,0,99,99,99,596,703,9,6
77,0,69,69,69,596,705,9,7
78,0,362,362,362,597.5,694.5,9,8
79,0,195,195,195,602.75,692,9,9
80,0,115,115,115,607.25,685,9,10
81,0,185,185,185,613.5,675.25,9,11
82,0,235,235,235,620.75,667,9,12
83,0,62,62,62,626.5,657,9,13
84,0,120,120,120,630.25,650.75,9,14
85,0,124,124,124,634.25,639,9,15
86,0,274,274,274,641,631.75,9,16
87,0,219,219,219,645,625.75,9,17
88,0,135,135,135,649.25,621.25,9,18
89,0,220,220,220,653.75,611.25,9,19
90,0,248,248,248,659.75,603.25,9,20
91,0,172,172,172,665,592.75,9,21
92,0,125,125,125,670,584.25,9,22
93,0,113,113,113,670,582.75,9,23
94,0,108,108,108,670,582.25,9,24
95,0,161,161,161,667.5,580.25,9,25
96,0,180,180,180,670.5,582,9,26
97,0,110,110,110,670.75,581.5,9,27
98,0,88,88,88,669.25,580.25,9,28
99,0,82,82,82,670.25,579,9,29
100,0,113,113,113,667,577.25,9,30
101,0,169,169,169,667.5,576,9,31
102,0,175,175,175,666,574.25,9,32
103,0,103,103,103,667.5,572.5,9,33
104,0,132,132,132,666.5,573.25,9,34
105,0,210,210,210,666.75,573,9,35
106,0,1068,1068,1068,598.125,1540,10,1
107,0,719,719,719,601,1549.625,10,2
108,0,711,711,711,601.375,1546.875,10,3
109,0,529,529,529,594.75,1550.375,10,4
110,0,714,714,714,595,1558.625,10,5
111,0,752,752,752,580.25,1564.375,10,6
112,0,1171,1171,1171,590.25,1565.375,10,7
113,0,938,938,938,607.25,1571.375,10,8
114,0,1237,1237,1237,622.875,1576.625,10,9
115,0,586,586,586,634.125,1575,10,10
116,0,296,296,296,645.25,1573.375,11,11
117,0,507,507,507,658.125,1570.25,11,12
118,0,761,761,761,676.75,1567.5,11,13
119,0,920,920,920,701.125,1570.875,11,14
120,0,638,638,638,718.5,1576.375,11,15
121,0,235,235,235,735.375,1578.375,11,16
122,0,947,947,947,750.75,1575,11,17
123,0,280,280,280,765.875,1571.75,11,18
124,0,795,795,795,775.875,1571.375,11,19
125,0,478,478,478,790.375,1568.125,11,20
126,0,286,286,286,803.5,1567.625,11,21
127,0,198,198,198,815.375,1564.625,11,22
128,0,256,256,256,826.625,1563.5,11,23
129,0,180,180,180,828.5,1563.25,12,24
130,0,164,164,164,831.5,1562.75,11,25
131,0,221,221,221,850.625,1560.625,12,26
132,0,185,185,185,861.875,1556.375,12,27
133,0,276,276,276,869.5,1550.125,12,28
134,0,148,148,148,882.625,1546.25,12,29
135,0,104,104,104,893,1548.375,12,30
136,0,64,64,64,899.625,1546.25,12,31
137,0,81,81,81,908,1543.875,12,32
138,0,67,67,67,914.75,1543.75,12,33
139,0,243,243,243,924.25,1542,12,34
140,0,85,85,85,929.25,1540.625,12,35
141,0,275,275,275,564.333,864.833,12,1
142,0,270,270,270,564.167,862.333,12,2
143,0,153,153,153,566.5,859,12,3
144,0,226,226,226,568,855.167,12,4
145,0,222,222,222,570.5,851,12,5
146,0,248,248,248,577.167,842.333,12,6
147,0,272,272,272,581,833.167,12,7
148,0,228,228,228,583.5,826.667,12,8
149,0,309,309,309,584.833,823.667,12,9
150,0,213,213,213,589.5,812.833,12,10
151,0,183,183,183,595.667,800.167,12,11
152,0,319,319,319,590.333,813,12,12
153,0,350,350,350,593.5,806.333,12,13
154,0,107,107,107,588.5,817,12,14
155,0,255,255,255,591.667,805.667,12,15
156,0,196,196,196,592.333,799.667,12,16
157,0,440,440,440,594.333,789.833,12,17
158,0,341,341,341,593.333,804.5,12,18
159,0,207,207,207,598.333,795.833,12,19
160,0,79,79,79,590.167,810.333,12,20
161,0,271,271,271,584,825.333,12,21
162,0,277,277,277,589.333,816.833,12,22
163,0,502,502,502,597,800.333,12,23
164,0,157,157,157,601.333,793.333,12,24
165,0,228,228,228,592.5,807,12,25
166,0,233,233,233,597.167,800.5,12,26
167,0,125,125,125,586,824.667,12,27
168,0,370,370,370,588.167,817.667,12,28
169,0,154,154,154,593.167,805.833,12,29
170,0,119,119,119,602.833,792.167,12,30
171,0,80,80,80,616.5,777.5,12,31
172,0,76,76,76,623.333,763.333,12,32
173,0,43,43,43,629.5,756.167,12,33
174,0,48,48,48,624.333,766,12,34
175,0,25,25,25,620.333,771,12,35
176,0,290,290,290,552.333,923.167,14,1
177,0,266,266,266,563.833,909.667,14,2
178,0,386,386,386,574.333,901.167,14,3
179,0,374,374,374,581.667,891.833,14,4
180,0,302,302,302,588,882.667,14,5
181,0,493,493,493,596.5,876.5,14,6
182,0,298,298,298,606.333,867.667,14,7
183,0,120,120,120,612.667,862.5,14,8
184,0,314,314,314,620.5,855.333,13,9
185,0,401,401,401,628.833,846.167,13,10
186,0,545,545,545,635.167,839.833,13,11
187,0,449,449,449,638.333,833.333,13,12
188,0,189,189,189,644,823.833,13,13
189,0,236,236,236,647.667,818.5,13,14
190,0,185,185,185,652,810.5,13,15
191,0,83,83,83,652.667,809.667,13,16
192,0,69,69,69,661.833,801.333,13,17
193,0,45,45,45,666,794.167,13,18
194,0,92,92,92,652.667,806.667,13,19
195,0,68,68,68,652.167,808.667,13,20
196,0,157,157,157,652.667,808.5,13,21
197,0,108,108,108,652.5,809,13,22
198,0,69,69,69,651.5,811.167,13,23
199,0,90,90,90,651.833,809.167,13,24
200,0,80,80,80,651.833,809.5,13,25
201,0,76,76,76,650.667,810.333,13,26
202,0,83,83,83,651.167,810.333,13,27
203,0,64,64,64,652.167,808,13,28
204,0,54,54,54,651.5,807.667,13,29
205,0,158,158,158,645.667,816.333,13,30
206,0,292,292,292,645.167,817.833,13,31
207,0,180,180,180,646,814.333,13,32
208,0,267,267,267,649.167,809.833,13,33
209,0,201,201,201,649.667,808.833,13,34
210,0,132,132,132,648.833,810.5,13,35
211,0,602,602,602,725.25,1529.75,11,1
212,0,285,285,285,729.75,1533.75,12,2
213,0,205,205,205,729.5,1534.5,12,3
214,0,555,555,555,722.5,1532.5,12,4
215,0,542,542,542,725.25,1535.75,12,5
216,0,693,693,693,730.25,1537.5,12,6
217,0,704,704,704,735,1542.75,12,7
218,0,581,581,581,739.5,1549.75,12,8
219,0,741,741,741,742.5,1550.75,12,9
220,0,255,255,255,742,1550,12,10
221,0,148,148,148,729.25,1538,13,11
222,0,222,222,222,736.5,1543.5,13,12
223,0,179,179,179,741,1544.75,13,13
224,0,203,203,203,744,1547.25,13,14
225,0,54,54,54,752.5,1553.5,13,15
226,0,160,160,160,754.75,1553.25,13,16
227,0,292,292,292,756.5,1554.75,13,17
228,0,58,58,58,754.75,1551.75,13,18
229,0,76,76,76,749.5,1549,13,19
230,0,103,103,103,747.75,1546.25,13,20
231,0,96,96,96,743.5,1542,13,21
232,0,173,173,173,742,1542,13,22
233,0,134,134,134,739.75,1541.5,13,23
234,0,113,113,113,733.75,1537,13,24
235,0,315,315,315,735.5,1538.5,13,25
236,0,158,158,158,735.75,1540.5,13,26
237,0,213,213,213,739.25,1541.25,13,27
238,0,224,224,224,732.5,1537.25,13,28
239,0,381,381,381,734.25,1538.25,13,29
240,0,331,331,331,732,1538.5,13,30
241,0,256,256,256,732,1538.25,13,31
242,0,129,129,129,734.5,1537,13,32
243,0,122,122,122,735,1538.25,13,33
244,0,145,145,145,730.75,1537,13,34
245,0,178,178,178,731,1536,13,35
246,0,193,193,193,856.5,1479,13,1
247,0,254,254,254,863,1482.5,13,2
248,0,192,192,192,867.75,1485.75,13,3
249,0,210,210,210,872.5,1486.75,13,4
250,0,85,85,85,877.25,1491.75,13,5
251,0,180,180,180,888.5,1493,13,6
252,0,181,181,181,894.5,1496,13,7
253,0,374,374,374,899.25,1499.25,13,8
254,0,158,158,158,906.5,1501.75,13,9
255,0,469,469,469,917.5,1504.25,13,10
256,0,112,112,112,924,1508.833,13,11
257,0,99,99,99,926.833,1509.5,13,12
258,0,188,188,188,933.833,1515.5,13,13
259,0,167,167,167,938.333,1520.667,13,14
260,0,165,165,165,946.333,1525.667,13,15
261,0,129,129,129,954,1530.667,13,16
262,0,138,138,138,954.5,1531.833,13,17
263,0,232,232,232,953.667,1530.167,13,18
264,0,179,179,179,954.167,1531.667,13,19
265,0,183,183,183,954.667,1531.333,13,20
266,0,104,104,104,956.667,1533,13,21
267,0,110,110,110,954.667,1534.667,13,22
268,0,175,175,175,955.333,1536.333,13,23
269,0,84,84,84,955.667,1533.167,13,24
270,0,127,127,127,957.333,1531.667,13,25
271,0,210,210,210,961.5,1531.833,13,26
272,0,84,84,84,967,1531.833,13,27
273,0,67,67,67,968.667,1531.667,13,28
274,0,44,44,44,967.333,1531.5,13,29
275,0,44,44,44,960.833,1533.5,13,30
276,0,131,131,131,961.333,1533.5,13,31
277,0,177,177,177,967.833,1530.5,13,32
278,0,187,187,187,977.333,1529.167,13,33
279,0,118,118,118,985.667,1523.5,13,34
280,0,113,113,113,993.333,1520.667,13,35
281,0,310,310,310,699.75,831.75,13,1
282,0,211,211,211,697.625,831,13,2
283,0,308,308,308,697.25,830.5,13,3
284,0,129,129,129,697.625,832.25,13,4
285,0,217,217,217,701.375,832.125,13,5
286,0,452,452,452,709.375,835.25,13,6
287,0,673,673,673,718.25,836.75,14,7
288,0,1299,1299,1299,717.25,835.875,14,8
289,0,299,299,299,718.25,837.25,14,9
290,0,503,503,503,726.25,837.25,14,10
291,0,1235,1235,1235,736.5,841.25,15,11
292,0,1101,1101,1101,741.375,841.5,15,12
293,0,732,732,732,748,841.75,15,13
294,0,633,633,633,750.5,844.75,15,14
295,0,463,463,463,759.5,843.75,15,15
296,0,2044,2044,2044,769,842.5,16,16
297,0,3111,3111,3111,763.875,842.5,16,17
298,0,1348,1348,1348,773.75,839.625,16,18
299,0,2929,2929,2929,768.75,843.375,16,19
300,0,1169,1169,1169,762.75,842.625,16,20
301,0,2428,2428,2428,760.375,840.375,16,21
302,0,2089,2089,2089,760.625,839.875,16,22
303,0,802,802,802,757.75,840,16,23
304,0,1181,1181,1181,754.625,839.75,16,24
305,0,964,964,964,755.125,838.75,16,25
306,0,621,621,621,754.375,838.25,16,26
307,0,593,593,593,751.75,837.375,16,27
308,0,371,371,371,748.875,837.875,16,28
309,0,70,70,70,742.5,835.667,15,29
310,0,79,79,79,747.583,832.167,15,30
311,0,72,72,72,748.25,832.417,15,31
312,0,83,83,83,748.333,832.583,15,32
313,0,71,71,71,748.083,831.167,15,33
314,0,116,116,116,748.417,832.25,15,34
315,0,123,123,123,748.583,831.333,15,35
316,0,74,74,74,996,1049.25,15,1
317,0,97,97,97,996,1049.25,15,2
318,0,84,84,84,995.5,1050.75,15,3
319,0,74,74,74,996.5,1052.25,15,4
