,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,8,8,8,1285.667,1563.333,5,1
2,0,51,51,51,1284.333,1563.333,5,2
3,0,172,172,172,1272.333,1571.333,5,3
4,0,224,224,224,1271,1572.667,5,4
5,0,37,37,37,1269.667,1578,5,5
6,0,23,23,23,1265.667,1579.333,5,6
7,0,37,37,37,1263,1579.333,5,7
8,0,14,14,14,1261.667,1583.333,5,8
9,0,52,52,52,1267,1578,5,9
10,0,27,27,27,1265.667,1579.333,5,10
11,0,38,38,38,1263,1576.667,5,11
12,0,0,0,0,1261.667,1580.667,5,12
13,0,2,2,2,1267,1579.333,5,13
14,0,43,43,43,1263,1579.333,5,14
15,0,19,19,19,1261.667,1582,5,15
16,0,41,41,41,1261.667,1578,5,16
17,0,2,2,2,1257.667,1586,5,17
18,0,14,14,14,1256.333,1586,5,18
19,0,40,40,40,1263,1582,5,19
20,0,16,16,16,1256.333,1587.333,5,20
21,0,32,32,32,1259,1583.333,5,21
22,0,34,34,34,1256.333,1586,5,22
23,0,0,0,0,1251,1594,5,23
24,0,0,0,0,1255,1592.667,5,24
25,0,37,37,37,1259,1588.667,5,25
26,0,1,1,1,1253.667,1592.667,5,26
27,0,3,3,3,1253.667,1592.667,5,27
28,0,6,6,6,1257.667,1595.333,5,28
29,0,12,12,12,1255,1592.667,5,29
30,0,0,0,0,1252.333,1596.667,5,30
31,0,4,4,4,1255,1600.667,5,31
32,0,3,3,3,1249.667,1594,5,32
33,0,2,2,2,1261.667,1602,5,33
34,0,13,13,13,1263,1600.667,5,34
35,0,3,3,3,1259,1600.667,5,35
36,0,51,51,51,1257.5,1070.5,17,1
37,0,36,36,36,1257,1072,17,2
38,0,49,49,49,1260,1071,17,3
39,0,55,55,55,1258.5,1071,17,4
40,0,91,91,91,1258.5,1069.5,17,5
41,0,90,90,90,1260.5,1069.5,17,6
42,0,97,97,97,1259,1069.5,17,7
43,0,86,86,86,1260,1069,17,8
44,0,65,65,65,1258.5,1069.5,17,9
45,0,97,97,97,1262,1068.5,17,10
46,0,47,47,47,1258,1068,17,11
47,0,78,78,78,1260,1070,17,12
48,0,11,11,11,1265,1066,17,13
49,0,79,79,79,1263,1070,17,14
50,0,66,66,66,1260,1069.5,17,15
51,0,59,59,59,1260.5,1070,17,16
52,0,93,93,93,1262,1070,17,17
53,0,48,48,48,1260.5,1070.5,17,18
54,0,40,40,40,1258.5,1069,17,19
55,0,11,11,11,1255.5,1069,17,20
56,0,91,91,91,1260,1071.667,17,21
57,0,76,76,76,1260.333,1070.333,17,22
58,0,58,58,58,1257.333,1070.333,17,23
59,0,40,40,40,1261.667,1073,17,24
60,0,59,59,59,1257,1073.333,17,25
61,0,27,27,27,1254.667,1071,17,26
62,0,53,53,53,1257,1068,17,27
63,0,41,41,41,1255.667,1070.667,17,28
64,0,19,19,19,1254,1071,17,29
65,0,50,50,50,1257,1070.667,17,30
66,0,39,39,39,1253.333,1069.333,17,31
67,0,26,26,26,1252.333,1072,17,32
68,0,46,46,46,1252.667,1072.667,17,33
69,0,45,45,45,1251,1070.667,17,34
70,0,40,40,40,1253.667,1071.667,17,35
71,0,99,99,99,1234,1508.333,8,1
72,0,37,37,37,1232.667,1514.333,8,2
73,0,93,93,93,1237.333,1528.333,8,3
74,0,38,38,38,1234.667,1527.667,8,4
75,0,64,64,64,1238.667,1525.667,8,5
76,0,56,56,56,1234.667,1539,8,6
77,0,50,50,50,1231.333,1539.667,8,7
78,0,114,114,114,1236,1540.333,8,8
79,0,65,65,65,1234,1539.667,8,9
80,0,93,93,93,1234.667,1539,8,10
81,0,126,126,126,1233.333,1539.667,8,11
82,0,34,34,34,1235.333,1543.667,8,12
83,0,46,46,46,1232,1540.333,8,13
84,0,24,24,24,1236,1545.667,8,14
85,0,52,52,52,1232.667,1542.333,8,15
86,0,36,36,36,1235.333,1543,8,16
87,0,8,8,8,1232.667,1545.667,8,17
88,0,60,60,60,1232,1542.333,8,18
89,0,22,22,22,1235.333,1545.667,8,19
90,0,28,28,28,1236,1543,8,20
91,0,121,121,121,1233.333,1543.667,8,21
92,0,48,48,48,1236,1544.333,8,22
93,0,12,12,12,1242,1561,8,23
94,0,29,29,29,1235.333,1545.667,8,24
95,0,24,24,24,1241.333,1557.667,8,25
96,0,16,16,16,1237.333,1544.333,8,26
97,0,14,14,14,1240,1555.667,8,27
98,0,3,3,3,1242,1558.333,8,28
99,0,10,10,10,1244,1559.667,8,29
100,0,15,15,15,1240.667,1561.667,8,30
