,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,43,43,43,1551.333,1022.167,8,1
2,0,72,72,72,1550.333,1022.167,8,2
3,0,33,33,33,1548.667,1022.833,9,3
4,0,58,58,58,1544.333,1022.333,9,4
5,0,31,31,31,1546,1022.5,9,5
6,0,60,60,60,1545.167,1022.667,9,6
7,0,70,70,70,1544,1023.667,9,7
8,0,46,46,46,1544,1021.333,9,8
9,0,20,20,20,1552.167,1035,9,9
10,0,154,154,154,1542.5,1047.833,9,10
11,0,266,266,266,1542.167,1041,9,11
12,0,379,379,379,1546,1034.667,9,12
13,0,232,232,232,1545.333,1030,9,13
14,0,74,74,74,1544,1031.333,9,14
15,0,84,84,84,1542.333,1043.333,9,15
16,0,143,143,143,1550.5,1042.833,9,16
17,0,72,72,72,1548.333,1040,9,17
18,0,103,103,103,1548.5,1036.333,9,18
19,0,72,72,72,1550,1039.333,9,19
20,0,35,35,35,1549.833,1053.167,9,20
21,0,66,66,66,1548.667,1055.333,9,21
22,0,57,57,57,1550.167,1059.167,9,22
23,0,59,59,59,1548.333,1058.833,9,23
24,0,72,72,72,1548.667,1059.833,9,24
25,0,73,73,73,1547.333,1060.167,9,25
26,0,28,28,28,1550.833,1060,9,26
27,0,15,15,15,1551,1060.667,9,27
28,0,1,1,1,1550.5,1061,9,28
29,0,33,33,33,1549.333,1061.333,9,29
30,0,40,40,40,1549.5,1061.5,9,30
31,0,15,15,15,1550,1060,9,31
32,0,26,26,26,1549.333,1061.333,9,32
33,0,32,32,32,1550.333,1061.167,9,33
34,0,23,23,23,1550.5,1061.667,9,34
35,0,29,29,29,1549.333,1060.667,9,35
36,0,12,12,12,1258,1239.167,5,1
37,0,48,48,48,1258.5,1235.333,5,2
38,0,122,122,122,1260,1236.167,5,3
39,0,127,127,127,1259.833,1232.667,5,4
40,0,114,114,114,1258,1231.667,5,5
41,0,91,91,91,1260.167,1231.333,5,6
42,0,52,52,52,1260.5,1231.667,5,7
43,0,118,118,118,1260.667,1230.667,5,8
44,0,33,33,33,1261.333,1232.333,5,9
45,0,23,23,23,1262,1233,5,10
46,0,36,36,36,1262,1233,5,11
47,0,24,24,24,1261.333,1231.667,6,12
48,0,22,22,22,1255,1232.333,6,13
49,0,29,29,29,1304.25,1286.5,7,14
50,0,29,29,29,1301,1281.5,7,15
51,0,27,27,27,1304.75,1268,7,16
52,0,76,76,76,1273.25,1358.5,8,17
53,0,117,117,117,1263,1364.667,8,18
54,0,31,31,31,1257.667,1370.833,8,19
55,0,199,199,199,1255.667,1379.5,9,20
56,0,52,52,52,1254.167,1380.333,9,21
57,0,47,47,47,1247.167,1388,9,22
58,0,31,31,31,1245.333,1389.5,9,23
59,0,43,43,43,1234.833,1399.167,9,24
60,0,42,42,42,1237,1397.833,9,25
61,0,35,35,35,1226.167,1397.167,9,26
62,0,25,25,25,1204.333,1396.5,9,27
63,0,8,8,8,1191.333,1403.333,9,28
64,0,30,30,30,1171,1408.333,9,29
65,0,30,30,30,1175,1408.667,9,30
66,0,32,32,32,1169,1417,9,31
67,0,63,63,63,1168.333,1422.333,9,32
68,0,98,98,98,1163.667,1439,9,33
69,0,99,99,99,1155.333,1452,9,34
70,0,37,37,37,1153,1458,9,35
71,0,14,14,14,1247.667,1488,10,1
72,0,20,20,20,1245.667,1487.667,10,2
73,0,4,4,4,1249,1486,10,3
74,0,23,23,23,1248.333,1483.667,10,4
75,0,36,36,36,1248.667,1483.667,10,5
76,0,24,24,24,1250.333,1483,10,6
77,0,37,37,37,1244.333,1494.333,10,7
78,0,25,25,25,1255.333,1501,10,8
79,0,34,34,34,1264,1506,10,9
80,0,34,34,34,1276,1510.667,10,10
81,0,21,21,21,1271,1507.667,10,11
82,0,39,39,39,1279.333,1510.333,10,12
83,0,24,24,24,1280,1511.667,10,13
84,0,33,33,33,1283.333,1515.667,10,14
