,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,252,252,252,2175,1505.833,1,1
2,0,336,336,336,2174.167,1505.833,1,2
3,0,133,133,133,2174.167,1508,2,3
4,0,43,43,43,2178.333,1518.167,2,4
5,0,107,107,107,2182.167,1525.167,2,5
6,0,139,139,139,2184,1534.167,2,6
7,0,225,225,225,2186,1541.5,2,7
8,0,115,115,115,2189,1546.833,2,8
9,0,69,69,69,2189.333,1547,2,9
10,0,117,117,117,2189.333,1547.667,2,10
11,0,73,73,73,2188.5,1549.333,2,11
12,0,72,72,72,2189.333,1549.333,3,12
13,0,64,64,64,2189.5,1548,3,13
14,0,57,57,57,2189.167,1551.167,3,14
15,0,86,86,86,2188.167,1553.167,3,15
16,0,63,63,63,2188.5,1552.667,3,16
17,0,65,65,65,2187.667,1550.667,3,17
18,0,83,83,83,2187.167,1550.167,3,18
19,0,79,79,79,2187.5,1554.5,3,19
20,0,115,115,115,2187.5,1557.333,3,20
21,0,49,49,49,2189.5,1562,3,21
22,0,71,71,71,2191.5,1565,3,22
23,0,66,66,66,2190,1565,3,23
24,0,93,93,93,2190.333,1565.833,3,24
25,0,64,64,64,2190.333,1565.667,3,25
26,0,42,42,42,2189.5,1564.833,3,26
27,0,61,61,61,2189.5,1565,3,27
28,0,26,26,26,2188.833,1564.667,3,28
29,0,118,118,118,2190,1564.667,4,29
30,0,155,155,155,2189.5,1564.667,4,30
31,0,146,146,146,2188.333,1564.5,4,31
32,0,158,158,158,2188.333,1564.667,4,32
33,0,77,77,77,2188,1564.833,4,33
34,0,93,93,93,2187.5,1563.667,4,34
35,0,1313,1313,1313,2072,1564.167,4,1
36,0,688,688,688,2069,1568.833,4,2
37,0,988,988,988,2061.167,1581,4,3
38,0,421,421,421,2059.667,1590,4,4
39,0,594,594,594,2059.5,1592.333,4,5
40,0,207,207,207,2062.833,1601.667,4,6
41,0,279,279,279,2060.5,1591.5,5,7
42,0,249,249,249,2060.667,1593.667,5,8
43,0,227,227,227,2059.833,1592.167,5,9
44,0,221,221,221,2059.167,1591.333,5,10
45,0,275,275,275,2058.333,1590.833,5,11
46,0,202,202,202,2057.667,1590.833,5,12
47,0,254,254,254,2057.167,1591.167,5,13
48,0,244,244,244,2057.333,1591,5,14
49,0,251,251,251,2056.167,1590.667,5,15
50,0,183,183,183,2055.833,1590.667,5,16
51,0,212,212,212,2055.667,1591.167,5,17
52,0,183,183,183,2055.5,1591.5,5,18
53,0,154,154,154,2054.833,1591.333,5,19
54,0,166,166,166,2054.667,1591,5,20
55,0,150,150,150,2055.167,1591,5,21
56,0,160,160,160,2054.833,1590.833,5,22
57,0,131,131,131,2054.5,1591,5,23
58,0,115,115,115,2054.667,1591.333,5,24
59,0,101,101,101,2054.333,1591,5,25
60,0,95,95,95,2054.167,1591.5,5,26
61,0,103,103,103,2054.333,1591.167,5,27
62,0,92,92,92,2054.333,1591.333,5,28
63,0,77,77,77,2053.333,1590.833,5,29
64,0,85,85,85,2052.833,1590.833,5,30
65,0,77,77,77,2052.333,1590.5,5,31
66,0,57,57,57,2052.167,1590.667,5,32
67,0,59,59,59,2051.833,1590.167,5,33
68,0,71,71,71,2051.5,1590,5,34
69,0,567,567,567,2141.333,1529.333,3,1
70,0,886,886,886,2140.167,1528.833,3,2
71,0,382,382,382,2138.833,1525.833,3,3
72,0,398,398,398,2137.833,1526.5,3,4
73,0,233,233,233,2141.167,1527.5,3,5
74,0,170,170,170,2144.833,1540.5,4,6
75,0,148,148,148,2143.333,1539.667,4,7
76,0,434,434,434,2142.833,1539.667,5,8
77,0,371,371,371,2136.333,1548,5,9
78,0,226,226,226,2134,1554.5,5,10
79,0,487,487,487,2136,1557,6,11
80,0,558,558,558,2134.5,1561.333,6,12
81,0,545,545,545,2134.5,1559.5,6,13
82,0,540,540,540,2134.333,1557,6,14
83,0,500,500,500,2133,1553.333,6,15
84,0,609,609,609,2132.667,1555.5,6,16
85,0,482,482,482,2132.167,1557,6,17
86,0,472,472,472,2132.333,1557,6,18
87,0,397,397,397,2132.667,1554.333,6,19
88,0,395,395,395,2131.5,1556.5,6,20
89,0,447,447,447,2132.5,1554.333,6,21
90,0,499,499,499,2132,1552.333,6,22
91,0,364,364,364,2131,1551.833,6,23
92,0,410,410,410,2131.333,1553.667,6,24
93,0,225,225,225,2131,1553.167,6,25
94,0,294,294,294,2130.833,1551.5,6,26
95,0,262,262,262,2131.667,1554.833,6,27
96,0,146,146,146,2130.833,1552.667,6,28
97,0,185,185,185,2131.167,1551.167,6,29
98,0,102,102,102,2130.667,1550.333,6,30
99,0,169,169,169,2129.333,1550.833,6,31
100,0,163,163,163,2129.667,1551,6,32
101,0,139,139,139,2128.5,1553.167,6,33
102,0,104,104,104,2128,1552.333,6,34
103,0,71,71,71,1656.167,1612.667,13,1
104,0,75,75,75,1654.833,1612.833,13,2
105,0,55,55,55,1654.333,1612.5,13,3
106,0,56,56,56,1654.333,1613.333,13,4
107,0,68,68,68,1652.667,1615,13,5
108,0,40,40,40,1652,1614,13,6
109,0,37,37,37,1652,1616,13,7
110,0,51,51,51,1651,1617.833,13,8
111,0,39,39,39,1649.667,1618.5,13,9
112,0,38,38,38,1650,1620,13,10
113,0,43,43,43,1649.333,1619.5,13,11
114,0,147,147,147,1643.5,1629.833,14,12
115,0,158,158,158,1643.167,1631,14,13
116,0,142,142,142,1642.5,1631,14,14
117,0,96,96,96,1641.833,1631.667,14,15
118,0,100,100,100,1641.833,1631.5,14,16
119,0,90,90,90,1640.833,1632.5,14,17
120,0,132,132,132,1642.5,1633.333,14,18
121,0,175,175,175,1640.167,1635.167,14,19
122,0,163,163,163,1638.833,1637.167,14,20
123,0,127,127,127,1639.5,1639.333,14,21
124,0,96,96,96,1640.167,1641,14,22
125,0,85,85,85,1639.333,1641.333,14,23
126,0,97,97,97,1640.5,1641.833,14,24
127,0,445,445,445,1638.667,1641.167,15,25
128,0,382,382,382,1639.167,1643.333,15,26
129,0,141,141,141,1636,1648.167,15,27
130,0,211,211,211,1637.833,1647.333,15,28
131,0,203,203,203,1637.333,1650,16,29
132,0,254,254,254,1636,1652.833,16,30
133,0,382,382,382,1635.833,1657,16,31
134,0,463,463,463,1635.333,1660.5,16,32
135,0,487,487,487,1635.167,1661.667,16,33
136,0,579,579,579,1634,1663.333,16,34
137,0,246,246,246,1487.667,1083,15,1
138,0,96,96,96,1476,1091.5,15,2
139,0,47,47,47,1462.833,1096.667,15,3
140,0,120,120,120,1449,1104.5,16,4
141,0,217,217,217,1446.833,1108.167,16,5
142,0,109,109,109,1440.333,1108.5,16,6
143,0,150,150,150,1432.333,1110,16,7
144,0,107,107,107,1429,1114,16,8
145,0,76,76,76,1422,1119,16,9
146,0,49,49,49,1418.333,1121.167,16,10
147,0,52,52,52,1415.5,1123.167,16,11
148,0,83,83,83,1409.167,1129.667,17,12
149,0,42,42,42,1404.833,1136.167,17,13
150,0,51,51,51,1400.333,1138,17,14
151,0,103,103,103,1399.833,1139,17,15
152,0,90,90,90,1397.833,1141.167,17,16
153,0,77,77,77,1397,1142,17,17
154,0,92,92,92,1397.5,1144.667,17,18
155,0,98,98,98,1398.667,1143.333,17,19
156,0,128,128,128,1398.5,1143.833,17,20
157,0,85,85,85,1394.167,1145.333,17,21
158,0,75,75,75,1394,1146.667,17,22
159,0,87,87,87,1394.167,1146.667,17,23
160,0,54,54,54,1381.833,1152.5,17,24
161,0,37,37,37,1378.5,1152,17,25
162,0,72,72,72,1382.333,1154.333,17,26
163,0,63,63,63,1379.667,1152.333,17,27
164,0,51,51,51,1392.5,1148,17,28
165,0,91,91,91,1379.833,1151.833,17,29
166,0,52,52,52,1375,1155.167,17,30
167,0,54,54,54,1385.167,1147.667,17,31
168,0,70,70,70,1377.5,1152.667,17,32
169,0,46,46,46,1381.333,1151.5,17,33
170,0,46,46,46,1383.833,1151,17,34
171,0,62,62,62,1710.125,1592.125,14,1
172,0,58,58,58,1708.875,1593.625,14,2
173,0,16,16,16,1708,1594.875,14,3
174,0,59,59,59,1703.75,1598.5,15,4
175,0,67,67,67,1703.625,1601,15,5
176,0,103,103,103,1699,1602.75,15,6
177,0,56,56,56,1698.5,1605.625,15,7
178,0,105,105,105,1699.5,1604.375,15,8
179,0,38,38,38,1696.75,1612.125,15,9
180,0,15,15,15,1698.625,1607.25,15,10
181,0,11,11,11,1699.125,1609,15,11
182,0,45,45,45,1695.875,1604,16,12
183,0,40,40,40,1693.25,1606.5,16,13
184,0,68,68,68,1689.625,1611.75,16,14
185,0,29,29,29,1688.125,1612.5,16,15
186,0,68,68,68,1683.625,1615.75,16,16
187,0,49,49,49,1681.75,1617.875,16,17
188,0,9,9,9,1684.125,1619.125,16,18
189,0,28,28,28,1677.5,1622,16,19
190,0,21,21,21,1678.25,1621,16,20
191,0,31,31,31,1675.25,1623,16,21
192,0,55,55,55,1677.25,1622.625,17,22
193,0,42,42,42,1675.75,1622.75,17,23
194,0,37,37,37,1676.375,1622.25,17,24
195,0,47,47,47,1673.875,1623.875,17,25
196,0,38,38,38,1674.625,1624.5,17,26
197,0,45,45,45,1675.875,1624.625,17,27
198,0,44,44,44,1675.625,1624.125,17,28
199,0,66,66,66,1675.125,1624.625,17,29
200,0,62,62,62,1673.5,1624.25,17,30
201,0,43,43,43,1673.625,1625.5,17,31
202,0,28,28,28,1673,1624,17,32
203,0,53,53,53,1672.75,1624.125,17,33
204,0,61,61,61,1672.125,1624.75,17,34
205,0,139,139,139,1909.667,1381.167,3,1
206,0,80,80,80,1908.333,1380.5,3,2
207,0,187,187,187,1907.167,1379.833,4,3
208,0,188,188,188,1907,1377.667,4,4
209,0,222,222,222,1907.667,1379.833,4,5
210,0,126,126,126,1907.167,1380,4,6
211,0,134,134,134,1908,1379.833,4,7
212,0,147,147,147,1907.5,1380,4,8
213,0,127,127,127,1906.5,1382.667,4,9
214,0,100,100,100,1906.667,1382.5,4,10
215,0,117,117,117,1906.5,1379.833,5,11
216,0,157,157,157,1907.167,1376.5,5,12
217,0,210,210,210,1907.167,1378.333,5,13
218,0,170,170,170,1905,1380.833,5,14
219,0,251,251,251,1906.333,1379.667,5,15
220,0,273,273,273,1905.5,1380.5,5,16
221,0,257,257,257,1906.167,1381.667,5,17
