,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,302,302,302,588,634.5,11,1
2,0,98,98,98,587,640,11,2
3,0,63,63,63,585,640.5,11,3
4,0,57,57,57,583,643,11,4
5,0,46,46,46,581,646.5,11,5
6,0,187,187,187,574.5,651.5,11,6
7,0,51,51,51,562,657,11,7
8,0,58,58,58,569,655.5,11,8
9,0,57,57,57,570.5,654,11,9
10,0,172,172,172,566,655,11,10
11,0,63,63,63,558,658,11,11
12,0,98,98,98,556,662,11,12
13,0,163,163,163,558.5,665.5,11,13
14,0,242,242,242,558.5,666,11,14
15,0,240,240,240,567,671,11,15
16,0,20,20,20,576.5,688.5,11,16
17,0,12,12,12,579,703,11,17
18,0,24,24,24,579.5,709,11,18
19,0,19,19,19,584.5,716.5,11,19
20,0,16,16,16,598,723.5,11,20
21,0,26,26,26,608.5,726.5,11,21
22,0,20,20,20,615.5,732.5,11,22
23,0,16,16,16,616,733.5,11,23
24,0,22,22,22,616.5,732.5,11,24
25,0,20,20,20,616,732.5,11,25
26,0,15,15,15,615.5,732.5,11,26
27,0,18,18,18,615,730.5,11,27
28,0,26,26,26,615,731.5,11,28
29,0,36,36,36,615,731.5,11,29
30,0,15,15,15,615.5,731.5,11,30
31,0,21,21,21,615.5,731.5,11,31
32,0,17,17,17,615,731,11,32
33,0,19,19,19,615,731,11,33
34,0,14,14,14,615.5,732.5,11,34
35,0,23,23,23,615.5,732.5,11,35
36,0,0,0,0,954,800,12,1
37,0,6,6,6,954,799,12,2
38,0,0,0,0,955,798,12,3
39,0,2,2,2,954,799,12,4
40,0,0,0,0,954,799,12,5
41,0,36,36,36,954,798,12,6
42,0,162,162,162,944,782,12,7
43,0,108,108,108,947,781,12,8
44,0,28,28,28,953,792,12,9
45,0,39,39,39,956,801,12,10
46,0,247,247,247,942,784,12,11
47,0,92,92,92,939,782,12,12
48,0,128,128,128,938,779,12,13
49,0,142,142,142,933,774,12,14
50,0,31,31,31,906,753,12,15
51,0,34,34,34,919,760,12,16
52,0,33,33,33,908,752,12,17
53,0,50,50,50,899,747,12,18
54,0,34,34,34,897,745,12,19
55,0,10,10,10,896,745,12,20
56,0,59,59,59,887,740,12,21
57,0,132,132,132,884,739,12,22
58,0,43,43,43,881,736,12,23
59,0,47,47,47,869,736,12,24
60,0,61,61,61,867,738,12,25
61,0,37,37,37,855,739,12,26
62,0,24,24,24,849,740,12,27
63,0,26,26,26,847,742,12,28
64,0,58,58,58,843,741,12,29
65,0,110,110,110,834,738,12,30
66,0,43,43,43,826,736,12,31
67,0,184,184,184,834,737,12,32
68,0,32,32,32,822,737,12,33
69,0,26,26,26,838,739,12,34
70,0,72,72,72,845,741,12,35
71,0,97,97,97,493,1051,11,1
72,0,45,45,45,481,1053,11,2
73,0,34,34,34,471,1050,11,3
74,0,35,35,35,470,1052,11,4
75,0,30,30,30,458,1052,11,5
76,0,27,27,27,447,1053,11,6
77,0,39,39,39,433,1050,11,7
78,0,42,42,42,416,1047,11,8
79,0,17,17,17,405,1050,11,9
80,0,22,22,22,388,1048,11,10
81,0,15,15,15,381,1046,11,11
82,0,8,8,8,363,1046,11,12
83,0,29,29,29,351,1046,11,13
84,0,23,23,23,344,1051,11,14
85,0,22,22,22,330,1054,11,15
86,0,26,26,26,325,1058,11,16
87,0,14,14,14,320,1052,11,17
88,0,25,25,25,308,1057,11,18
89,0,57,57,57,302,1060,11,19
90,0,89,89,89,287,1066,11,20
91,0,95,95,95,279,1068,11,21
92,0,243,243,243,266,1070,11,22
93,0,188,188,188,258,1072,11,23
94,0,197,197,197,250,1075,11,24
95,0,172,172,172,240,1080,11,25
96,0,87,87,87,231,1086,11,26
97,0,63,63,63,225,1088,11,27
98,0,56,56,56,212,1096,11,28
99,0,38,38,38,206,1099,11,29
100,0,14,14,14,196,1108,11,30
101,0,20,20,20,191,1109,11,31
102,0,7,7,7,183,1117,11,32
103,0,16,16,16,176,1123,11,33
104,0,3,3,3,176,1124,11,34
105,0,33,33,33,174,1124,11,35
106,0,137,137,137,721,868.5,9,1
107,0,41,41,41,719.5,869,10,2
108,0,73,73,73,720,868.5,10,3
109,0,104,104,104,719,871,10,4
110,0,56,56,56,719.5,875.5,10,5
111,0,87,87,87,719.5,872.5,10,6
112,0,56,56,56,720.5,871,10,7
113,0,48,48,48,720,871.5,10,8
114,0,46,46,46,721,868.5,10,9
115,0,28,28,28,721,869,10,10
116,0,33,33,33,719.5,869.5,11,11
117,0,54,54,54,721.5,868.5,11,12
118,0,38,38,38,722,867.5,11,13
119,0,44,44,44,721.5,868.5,11,14
120,0,51,51,51,720.5,868,11,15
121,0,43,43,43,721.5,867,11,16
122,0,51,51,51,720.5,868,11,17
123,0,47,47,47,722.5,867.5,11,18
124,0,49,49,49,720,872,11,19
125,0,47,47,47,721.5,868.5,11,20
126,0,45,45,45,721,870,11,21
127,0,33,33,33,720,873,11,22
128,0,51,51,51,719,873.5,11,23
129,0,74,74,74,719.5,874,11,24
130,0,28,28,28,720,874,11,25
131,0,73,73,73,720.5,874.5,11,26
132,0,70,70,70,721,872,11,27
133,0,58,58,58,717,877,11,28
134,0,32,32,32,714,890.5,11,29
135,0,20,20,20,712,894,11,30
136,0,4,4,4,711.5,897.5,12,31
137,0,23,23,23,706.5,897,12,32
138,0,32,32,32,704.5,895,12,33
139,0,2,2,2,706,898,12,34
140,0,14,14,14,705,897,12,35
141,0,60,60,60,915,520.667,10,1
142,0,62,62,62,909.667,523.333,11,2
143,0,83,83,83,908.333,522.667,11,3
144,0,65,65,65,908.333,521.333,11,4
145,0,58,58,58,908.333,521.333,11,5
146,0,45,45,45,909,522.667,12,6
147,0,42,42,42,908.333,526,12,7
148,0,41,41,41,907.667,524.667,12,8
149,0,55,55,55,907,524.667,12,9
150,0,55,55,55,908.333,523.333,12,10
151,0,49,49,49,909,522,12,11
152,0,62,62,62,908.333,520.667,12,12
153,0,66,66,66,907.667,520.667,12,13
154,0,77,77,77,907,523.333,12,14
155,0,82,82,82,907,522.667,12,15
156,0,52,52,52,906.333,524.667,12,16
157,0,56,56,56,905,526.667,12,17
158,0,111,111,111,903.667,534,12,18
159,0,108,108,108,904.333,534.667,12,19
160,0,95,95,95,904.333,534.667,12,20
161,0,89,89,89,904.333,534.667,12,21
162,0,69,69,69,903.667,536,12,22
163,0,76,76,76,903.667,536,12,23
164,0,73,73,73,901.667,538,12,24
165,0,61,61,61,901.667,540.667,12,25
166,0,58,58,58,901.667,540,12,26
167,0,56,56,56,901,541.333,12,27
168,0,40,40,40,900.333,544,12,28
169,0,42,42,42,901,552,13,29
170,0,43,43,43,901,552,13,30
171,0,69,69,69,899.667,560,13,31
172,0,88,88,88,898.333,564.667,13,32
173,0,101,101,101,897.667,564.667,13,33
174,0,96,96,96,898.333,567.333,13,34
175,0,113,113,113,898.333,567.333,13,35
176,0,19,19,19,967.5,589,11,1
177,0,41,41,41,963.5,590,11,2
178,0,106,106,106,962.5,590,11,3
179,0,137,137,137,962,589.5,11,4
180,0,124,124,124,961.5,589.5,11,5
181,0,56,56,56,962.5,589.5,11,6
182,0,59,59,59,962.5,589,11,7
183,0,45,45,45,962.5,589.5,11,8
184,0,52,52,52,962,589.5,11,9
185,0,46,46,46,962.5,589.5,11,10
186,0,43,43,43,962,590,11,11
187,0,37,37,37,962,592,11,12
188,0,35,35,35,962.5,592,11,13
189,0,102,102,102,964,588.5,12,14
190,0,62,62,62,963,591,12,15
191,0,49,49,49,962.5,591.5,12,16
192,0,37,37,37,962,592,12,17
193,0,59,59,59,962.5,592.5,12,18
194,0,57,57,57,961.5,593,12,19
195,0,52,52,52,961.5,593,12,20
196,0,49,49,49,962.5,593.5,12,21
197,0,60,60,60,961,593.5,12,22
198,0,50,50,50,961,594,12,23
199,0,50,50,50,960.5,595.5,12,24
200,0,35,35,35,960,599,12,25
201,0,43,43,43,960,598.5,12,26
202,0,35,35,35,958,601,12,27
203,0,39,39,39,957,600.5,12,28
204,0,39,39,39,955.5,602.5,12,29
205,0,38,38,38,954.5,603.5,12,30
206,0,37,37,37,952.5,603,12,31
207,0,45,45,45,954,605,12,32
208,0,45,45,45,953,605.5,12,33
209,0,62,62,62,954,607,12,34
210,0,40,40,40,948.5,611.5,12,35
211,0,179,179,179,1008.5,467.5,9,1
212,0,119,119,119,1004.5,469.5,10,2
213,0,209,209,209,1003.5,468.5,10,3
214,0,64,64,64,1005,468.5,10,4
215,0,116,116,116,1005,468,11,5
216,0,123,123,123,1005.5,467.5,11,6
217,0,30,30,30,1016.5,471,11,7
218,0,39,39,39,1012,475,11,8
219,0,11,11,11,1011.5,477.5,12,9
220,0,36,36,36,1005.5,485.5,12,10
221,0,33,33,33,1004,495,12,11
222,0,45,45,45,996.5,507.5,12,12
223,0,46,46,46,993.5,510,12,13
224,0,37,37,37,986.5,524,12,14
225,0,37,37,37,986,525,12,15
226,0,38,38,38,985.5,523.5,12,16
227,0,27,27,27,979.5,528,12,17
228,0,24,24,24,958.5,523.5,12,18
229,0,34,34,34,957.5,524.5,12,19
230,0,54,54,54,956,524,12,20
231,0,39,39,39,943,513.5,12,21
232,0,29,29,29,940,506.5,12,22
233,0,37,37,37,931,507.5,12,23
234,0,39,39,39,926.5,504.5,12,24
235,0,25,25,25,905,504,12,25
236,0,18,18,18,888.5,504.5,12,26
237,0,24,24,24,890,505.5,12,27
238,0,16,16,16,907.5,502.5,12,28
239,0,25,25,25,895,502,12,29
240,0,17,17,17,881.5,508.5,12,30
241,0,30,30,30,866.5,509,12,31
242,0,33,33,33,854.5,523.5,12,32
243,0,45,45,45,848.5,551.5,12,33
244,0,27,27,27,835.5,577,12,34
245,0,127,127,127,833.5,592.5,12,35
246,0,42,42,42,965,839,10,1
247,0,61,61,61,963.5,838.5,10,2
248,0,22,22,22,962.5,839.5,11,3
249,0,38,38,38,962.5,839.5,11,4
250,0,52,52,52,962.5,838.5,11,5
251,0,41,41,41,964,838,11,6
252,0,42,42,42,965,837.5,11,7
253,0,52,52,52,965.5,837,11,8
254,0,16,16,16,953,791.5,12,9
255,0,32,32,32,957.5,800,12,10
256,0,247,247,247,942,784.5,12,11
257,0,110,110,110,938.5,782.5,12,12
258,0,126,126,126,937.5,779.5,12,13
259,0,178,178,178,931.5,774.5,12,14
260,0,50,50,50,917,759.5,12,15
261,0,46,46,46,917,759,12,16
262,0,87,87,87,907.5,750,12,17
263,0,50,50,50,900,746.5,12,18
264,0,66,66,66,897,744.5,12,19
265,0,81,81,81,893,743,12,20
266,0,68,68,68,885.5,739.5,12,21
267,0,123,123,123,885.5,740,12,22
268,0,57,57,57,880,735.5,12,23
269,0,42,42,42,870.5,736,12,24
