,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,1645,1645,1645,208.5,733.5,15,1
2,0,3657,3657,3657,212,731.5,15,2
3,0,1705,1705,1705,214,734,15,3
4,0,1554,1554,1554,213,734,15,4
5,0,966,966,966,214,734.5,15,5
6,0,711,711,711,213.5,734.5,15,6
7,0,485,485,485,217.5,740,15,7
8,0,603,603,603,216.5,738.5,15,8
9,0,584,584,584,217,738,15,9
10,0,521,521,521,218,738.5,15,10
11,0,506,506,506,219,739.5,15,11
12,0,476,476,476,220,740,15,12
13,0,478,478,478,219.5,740.5,15,13
14,0,583,583,583,220,740.5,15,14
15,0,489,489,489,221,741,15,15
16,0,585,585,585,220,740.5,15,16
17,0,631,631,631,220.5,741.5,15,17
18,0,519,519,519,220.5,741.5,15,18
19,0,319,319,319,222,742,15,19
20,0,298,298,298,222,742.5,15,20
21,0,287,287,287,229,748,15,21
22,0,246,246,246,229,748,15,22
23,0,247,247,247,229.5,749,15,23
24,0,240,240,240,230,749,15,24
25,0,303,303,303,228.5,747,15,25
26,0,286,286,286,228.5,747.5,15,26
27,0,257,257,257,229,749,15,27
28,0,337,337,337,229,748.5,15,28
29,0,262,262,262,229.5,751.5,15,29
30,0,285,285,285,228.5,749.5,15,30
31,0,235,235,235,228.5,750.5,15,31
32,0,230,230,230,228.5,750,15,32
33,0,241,241,241,228.5,749.5,15,33
34,0,304,304,304,229,751,15,34
35,0,329,329,329,233.5,756,15,35
36,0,1311,1311,1311,296.5,790.5,16,1
37,0,409,409,409,298.5,789.5,16,2
38,0,790,790,790,298.5,789.5,16,3
39,0,918,918,918,298.5,788.5,16,4
40,0,1099,1099,1099,298.5,788.5,16,5
41,0,1356,1356,1356,299,788,16,6
42,0,1766,1766,1766,299,788.5,16,7
43,0,384,384,384,310.5,786.5,16,8
44,0,315,315,315,324.5,785,16,9
45,0,377,377,377,324.5,784.5,16,10
46,0,303,303,303,324.5,784.5,16,11
47,0,376,376,376,323.5,784,16,12
48,0,362,362,362,332.5,786.5,16,13
49,0,198,198,198,336,787.667,16,14
50,0,411,411,411,332.5,786.5,16,15
51,0,525,525,525,332.5,785.5,16,16
52,0,345,345,345,341.5,789,16,17
53,0,333,333,333,339,787.5,16,18
54,0,407,407,407,339.5,788.5,16,19
55,0,359,359,359,353,793,16,20
56,0,311,311,311,352.5,793.5,16,21
57,0,492,492,492,353,793.5,16,22
58,0,305,305,305,354.5,795,16,23
59,0,535,535,535,354,794.5,16,24
60,0,633,633,633,354.5,795,16,25
61,0,649,649,649,355,796.5,16,26
62,0,592,592,592,356,798,16,27
63,0,537,537,537,356.5,797,16,28
64,0,581,581,581,356,796.5,16,29
65,0,668,668,668,354,795.5,16,30
66,0,643,643,643,354,796.5,16,31
67,0,437,437,437,356,797,16,32
68,0,403,403,403,357.5,796.5,16,33
69,0,410,410,410,357,796.5,16,34
70,0,391,391,391,357,797.5,16,35
71,0,506,506,506,368,801.5,15,1
72,0,186,186,186,374,800,15,2
73,0,150,150,150,370.5,799,15,3
