,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,341,341,341,1977,1101.5,12,1
2,0,370,370,370,1976.75,1100.25,12,2
3,0,291,291,291,1976,1100,12,3
4,0,264,264,264,1977.75,1100.5,13,4
5,0,365,365,365,1975.5,1097,13,5
6,0,574,574,574,1973.75,1096.5,13,6
7,0,339,339,339,1970.75,1095.5,13,7
8,0,321,321,321,1968,1094.75,13,8
9,0,276,276,276,1964.5,1093.75,13,9
10,0,273,273,273,1960.75,1091.25,13,10
11,0,516,516,516,1956.25,1087,13,11
12,0,338,338,338,1947.5,1084.75,13,12
13,0,466,466,466,1944.5,1083.5,13,13
14,0,334,334,334,1944.25,1084.25,13,14
15,0,335,335,335,1942.5,1084.25,13,15
16,0,248,248,248,1939.25,1085.25,13,16
17,0,308,308,308,1935.75,1085.75,13,17
18,0,238,238,238,1932.5,1086.75,13,18
19,0,326,326,326,1923.25,1087,13,19
20,0,124,124,124,1916.75,1087.5,13,20
21,0,161,161,161,1917.333,1088.167,13,21
22,0,122,122,122,1915.833,1088.667,13,22
23,0,279,279,279,1918.5,1088.5,13,23
24,0,354,354,354,1917.167,1088.833,13,24
25,0,241,241,241,1916.5,1089.5,13,25
26,0,285,285,285,1915.167,1089.5,13,26
27,0,142,142,142,1915.667,1090.167,13,27
28,0,181,181,181,1913.333,1090.167,13,28
29,0,170,170,170,1913.833,1090.5,13,29
30,0,146,146,146,1912.5,1090.5,13,30
31,0,174,174,174,1913.333,1090.833,13,31
32,0,309,309,309,1916.333,1087.667,13,32
33,0,115,115,115,1917.667,1087,13,33
34,0,184,184,184,1917.833,1087.5,13,34
35,0,1468,1468,1468,1849,1178.833,15,1
36,0,2312,2312,2312,1846.833,1179,15,2
37,0,4929,4929,4929,1843.5,1179.167,15,3
38,0,5235,5235,5235,1842.333,1179.833,15,4
39,0,5194,5194,5194,1840.833,1179.667,15,5
40,0,3746,3746,3746,1840.333,1180,15,6
41,0,3105,3105,3105,1840.333,1180.833,15,7
42,0,2282,2282,2282,1844.667,1181.667,15,8
43,0,2385,2385,2385,1844.5,1181.667,15,9
44,0,2067,2067,2067,1844.167,1182.333,15,10
45,0,2034,2034,2034,1844.667,1181.833,15,11
46,0,1229,1229,1229,1843.833,1181.667,15,12
47,0,1113,1113,1113,1846.167,1180.167,15,13
48,0,984,984,984,1846.167,1180.167,15,14
49,0,1014,1014,1014,1845.167,1179.833,15,15
50,0,1011,1011,1011,1843.667,1178.333,15,16
51,0,1030,1030,1030,1841.833,1178.333,15,17
52,0,752,752,752,1845.667,1179.833,15,18
53,0,744,744,744,1845.5,1181.833,15,19
54,0,1099,1099,1099,1845.167,1183,16,20
55,0,1128,1128,1128,1843.833,1182.667,16,21
56,0,1433,1433,1433,1844.5,1184.167,16,22
57,0,1750,1750,1750,1843.833,1184.833,16,23
58,0,867,867,867,1843.333,1187.167,16,24
59,0,515,515,515,1839.333,1189.833,15,25
60,0,633,633,633,1837.5,1190,15,26
61,0,615,615,615,1835.667,1192.167,15,27
62,0,790,790,790,1835.5,1191.167,15,28
63,0,504,504,504,1835.5,1191.5,15,29
64,0,400,400,400,1838.167,1191.667,15,30
65,0,457,457,457,1837.333,1192.167,15,31
66,0,420,420,420,1837,1192.5,16,32
67,0,469,469,469,1836.333,1193,16,33
68,0,638,638,638,1838,1196.167,16,34
69,0,1765,1765,1765,1724.5,1024.667,13,1
70,0,4240,4240,4240,1721.667,1027.833,13,2
71,0,6324,6324,6324,1718.167,1032.667,13,3
72,0,5028,5028,5028,1718.167,1034,13,4
73,0,3319,3319,3319,1713.833,1046,13,5
74,0,2768,2768,2768,1714,1046.333,13,6
75,0,1563,1563,1563,1712.667,1047.333,14,7
76,0,1778,1778,1778,1714,1049.333,14,8
77,0,1897,1897,1897,1712.5,1050.833,14,9
78,0,2558,2558,2558,1711.333,1054.667,14,10
79,0,5189,5189,5189,1708,1057,14,11
80,0,4989,4989,4989,1709.333,1058.667,14,12
81,0,4325,4325,4325,1706.833,1059.5,14,13
82,0,4067,4067,4067,1706.167,1061.333,14,14
83,0,4621,4621,4621,1705,1062.333,14,15
84,0,4454,4454,4454,1706,1061.667,14,16
85,0,4276,4276,4276,1706.5,1061.5,14,17
86,0,4271,4271,4271,1707.167,1061.667,14,18
87,0,4098,4098,4098,1707.333,1062.667,14,19
88,0,4031,4031,4031,1707.667,1062.5,14,20
89,0,3818,3818,3818,1706.833,1063.333,14,21
90,0,3490,3490,3490,1705.833,1063.833,14,22
91,0,3171,3171,3171,1706.833,1064.167,14,23
92,0,2971,2971,2971,1707.833,1065,14,24
93,0,3113,3113,3113,1707.167,1065.167,14,25
94,0,2952,2952,2952,1706.5,1065.5,14,26
95,0,2652,2652,2652,1705.833,1066,14,27
96,0,2515,2515,2515,1707.167,1066,14,28
97,0,2394,2394,2394,1706.333,1068.5,14,29
98,0,2468,2468,2468,1708,1066.5,14,30
99,0,2144,2144,2144,1707.667,1067.5,14,31
100,0,2016,2016,2016,1708.667,1068.5,14,32
101,0,1524,1524,1524,1708.167,1069,15,33
102,0,1776,1776,1776,1709,1068.333,15,34
103,0,647,647,647,1761.667,1440.5,12,1
104,0,846,846,846,1755.5,1441.5,12,2
105,0,920,920,920,1752.625,1442.75,12,3
106,0,936,936,936,1747,1444.625,12,4
107,0,838,838,838,1738.875,1452.25,12,5
108,0,796,796,796,1738.875,1451.125,12,6
