,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,2696,2696,2696,1490.667,598,16,1
2,0,6485,6485,6485,1492,611.333,16,2
3,0,3241,3241,3241,1493.333,620.667,16,3
4,0,3463,3463,3463,1490.667,639.333,16,4
5,0,1999,1999,1999,1492,650,16,5
6,0,3537,3537,3537,1490.667,655.333,16,6
7,0,4007,4007,4007,1489.333,658,16,7
8,0,328,328,328,1490.667,660.667,16,8
9,0,5709,5709,5709,1488,658,16,9
10,0,4567,4567,4567,1486.667,662,16,10
11,0,643,643,643,1488,663.333,16,11
12,0,5330,5330,5330,1486.667,663.333,16,12
13,0,3408,3408,3408,1482.667,666,16,13
14,0,3052,3052,3052,1486.667,664.667,16,14
15,0,6360,6360,6360,1484,664.667,16,15
16,0,6228,6228,6228,1482.667,666,16,16
17,0,6123,6123,6123,1478.667,668.667,16,17
18,0,6322,6322,6322,1480,668.667,16,18
19,0,5867,5867,5867,1482.667,668.667,16,19
20,0,6311,6311,6311,1480,667.333,16,20
21,0,6297,6297,6297,1481.333,667.333,16,21
22,0,6203,6203,6203,1481.333,668.667,16,22
23,0,6156,6156,6156,1482.667,667.333,16,23
24,0,6228,6228,6228,1480,668.667,16,24
25,0,6113,6113,6113,1480,668.667,16,25
26,0,5253,5253,5253,1481.333,667.333,16,26
27,0,4340,4340,4340,1481.333,666,16,27
28,0,6238,6238,6238,1477.333,668.667,16,28
29,0,6220,6220,6220,1478.667,668.667,16,29
30,0,6212,6212,6212,1476,668.667,16,30
31,0,6191,6191,6191,1474.667,670,16,31
32,0,6214,6214,6214,1468,678,16,32
33,0,6221,6221,6221,1466.667,678,16,33
34,0,6215,6215,6215,1465.333,678,16,34
35,0,6202,6202,6202,1464,679.333,16,35
36,0,7354,7354,7354,1386.667,873.667,12,1
37,0,5212,5212,5212,1387.333,873.667,12,2
38,0,7337,7337,7337,1387.333,873.667,12,3
39,0,7344,7344,7344,1387.333,873.667,12,4
