,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,0,0,0,1488,1314,16,1
2,0,3,3,3,1488,1315,16,2
3,0,4,4,4,1484,1319,16,3
4,0,11,11,11,1482,1325,16,4
5,0,0,0,0,1481,1328,16,5
6,0,153,153,153,1493,1306,16,6
7,0,289,289,289,1501,1301,16,7
8,0,202,202,202,1502,1296,16,8
9,0,230,230,230,1512,1287,16,9
10,0,103,103,103,1520,1277,16,10
11,0,116,116,116,1520,1264,17,11
12,0,96,96,96,1526,1260,17,12
13,0,188,188,188,1521,1262,17,13
14,0,125,125,125,1525,1248,17,14
15,0,370,370,370,1533,1238,17,15
16,0,125,125,125,1537,1231,17,16
17,0,102,102,102,1542,1215,17,17
18,0,51,51,51,1556,1208,17,18
19,0,147,147,147,1563,1198,17,19
20,0,32,32,32,1567,1185,17,20
21,0,147,147,147,1576,1168,17,21
22,0,280,280,280,1585,1155,17,22
23,0,214,214,214,1591,1143,17,23
24,0,228,228,228,1596,1128,17,24
25,0,68,68,68,1604,1110,17,25
26,0,378,378,378,1607,1105,17,26
27,0,356,356,356,1611,1095,17,27
28,0,51,51,51,1618,1083,17,28
29,0,245,245,245,1626,1078,17,29
30,0,331,331,331,1636,1071,17,30
31,0,63,63,63,1647,1060,17,31
32,0,384,384,384,1646,1056,17,32
33,0,10,10,10,1651,1042,17,33
34,0,10,10,10,1658,1038,17,34
35,0,138,138,138,1655,1037,17,35
36,0,122,122,122,1470,1291,15,1
37,0,5,5,5,1471,1292,15,2
38,0,41,41,41,1470,1293,15,3
39,0,249,249,249,1468,1299,15,4
40,0,65,65,65,1469,1297,15,5
41,0,21,21,21,1466,1299,16,6
42,0,0,0,0,1468,1297,16,7
43,0,12,12,12,1469,1295,16,8
44,0,0,0,0,1469,1296,16,9
45,0,38,38,38,1466,1304,16,10
46,0,71,71,71,1464,1301,16,11
47,0,310,310,310,1465,1290,16,12
48,0,601,601,601,1467,1278,16,13
49,0,124,124,124,1476,1264,16,14
50,0,97,97,97,1487,1249,17,15
51,0,241,241,241,1485,1232,17,16
52,0,905,905,905,1489,1219,17,17
53,0,970,970,970,1488,1214,17,18
54,0,130,130,130,1487,1190,17,19
55,0,129,129,129,1489,1178,17,20
56,0,313,313,313,1485,1168,17,21
57,0,155,155,155,1492,1154,17,22
58,0,615,615,615,1490,1142,17,23
59,0,633,633,633,1487,1125,17,24
60,0,816,816,816,1482,1111,17,25
61,0,456,456,456,1479,1098,17,26
62,0,290,290,290,1480,1092,17,27
63,0,516,516,516,1485,1084,17,28
64,0,141,141,141,1487,1086,17,29
65,0,271,271,271,1489,1072,17,30
66,0,500,500,500,1491,1065,17,31
67,0,575,575,575,1490,1061,17,32
68,0,874,874,874,1494,1046,17,33
69,0,545,545,545,1498,1031,17,34
70,0,679,679,679,1504,1017,17,35
71,0,363,363,363,1501.333,1070.333,16,1
72,0,242,242,242,1502.667,1069.667,16,2
73,0,136,136,136,1510,1071.667,16,3
74,0,102,102,102,1513.333,1071,16,4
75,0,114,114,114,1514,1069.667,16,5
76,0,117,117,117,1513.333,1070.333,16,6
77,0,28,28,28,1516,1071.667,16,7
78,0,145,145,145,1507.333,1069,17,8
79,0,16,16,16,1504.667,1067,17,9
80,0,154,154,154,1516.667,1073.667,17,10
81,0,45,45,45,1526,1073,17,11
82,0,34,34,34,1538,1073.667,17,12
83,0,116,116,116,1546,1074.333,17,13
84,0,179,179,179,1562,1073.667,17,14
85,0,133,133,133,1567.333,1072.333,17,15
86,0,249,249,249,1576,1073,17,16
87,0,109,109,109,1594,1073,17,17
88,0,345,345,345,1610.667,1073.667,17,18
89,0,32,32,32,1620,1075.667,17,19
90,0,190,190,190,1628.667,1075,17,20
91,0,43,43,43,1638,1076.333,17,21
92,0,123,123,123,1650.667,1075.667,17,22
93,0,278,278,278,1652.667,1075.667,17,23
94,0,285,285,285,1661.333,1080.333,17,24
95,0,115,115,115,1672,1078.333,17,25
96,0,865,865,865,1678.667,1075,17,26
97,0,270,270,270,1693.333,1073.667,17,27
98,0,198,198,198,1708,1075.667,17,28
99,0,204,204,204,1720,1078.333,17,29
100,0,275,275,275,1736,1081.667,17,30
101,0,164,164,164,1742.667,1081.667,17,31
102,0,69,69,69,1745.333,1085,17,32
103,0,353,353,353,1748.667,1082.333,17,33
104,0,356,356,356,1753.333,1083.667,17,34
105,0,123,123,123,1752,1082.333,17,35
106,0,24,24,24,1451,1072,16,1
107,0,22,22,22,1450,1070,16,2
108,0,21,21,21,1449,1069,16,3
109,0,17,17,17,1451,1068,16,4
110,0,5,5,5,1446,1068,16,5
111,0,0,0,0,1446,1068,16,6
112,0,10,10,10,1443,1069,16,7
113,0,9,9,9,1441,1070,16,8
114,0,1,1,1,1443,1070,16,9
115,0,18,18,18,1441,1072,16,10
116,0,17,17,17,1443,1074,16,11
117,0,18,18,18,1447,1074,16,12
118,0,30,30,30,1453,1068,16,13
119,0,73,73,73,1450,1071,16,14
120,0,30,30,30,1451,1072,16,15
121,0,66,66,66,1449,1072,16,16
122,0,231,231,231,1458,1040,17,17
123,0,170,170,170,1458,1018,17,18
124,0,42,42,42,1457,995,17,19
125,0,223,223,223,1456,982,17,20
126,0,107,107,107,1452,970,17,21
127,0,68,68,68,1453,969,17,22
128,0,39,39,39,1454,950,17,23
129,0,228,228,228,1453,929,17,24
130,0,53,53,53,1456,919,17,25
131,0,28,28,28,1460,897,17,26
132,0,167,167,167,1461,877,17,27
133,0,133,133,133,1459,853,17,28
134,0,182,182,182,1465,835,17,29
135,0,68,68,68,1470,822,17,30
136,0,165,165,165,1469,808,17,31
137,0,24,24,24,1468,811,17,32
138,0,64,64,64,1468,810,17,33
139,0,3,3,3,1468,805,17,34
140,0,19,19,19,1465,812,17,35
141,0,262,262,262,791.333,1646.333,16,1
142,0,377,377,377,790,1641.667,16,2
143,0,999,999,999,789.333,1641.667,16,3
144,0,196,196,196,787.333,1637,16,4
145,0,792,792,792,790,1637.667,16,5
146,0,330,330,330,790.667,1633,16,6
147,0,508,508,508,789.333,1627,16,7
148,0,86,86,86,789.333,1615,16,8
149,0,112,112,112,789.333,1605,16,9
150,0,118,118,118,789.333,1594.333,16,10
151,0,157,157,157,788.667,1596.333,16,11
152,0,159,159,159,787.333,1599,16,12
153,0,274,274,274,788,1585.667,16,13
154,0,117,117,117,788.667,1586.333,16,14
155,0,36,36,36,788,1583,16,15
156,0,190,190,190,788,1586.333,16,16
157,0,58,58,58,786,1564.333,16,17
158,0,851,851,851,792.667,1525,16,18
159,0,290,290,290,794.667,1515.667,16,19
160,0,597,597,597,794.667,1506.333,16,20
161,0,447,447,447,794,1491.667,16,21
162,0,130,130,130,794.667,1491.667,16,22
163,0,483,483,483,792,1486.333,16,23
164,0,404,404,404,792,1477,16,24
165,0,488,488,488,795.333,1463,16,25
166,0,741,741,741,802.667,1451.667,16,26
167,0,327,327,327,808.667,1443.667,16,27
168,0,612,612,612,810.667,1435.667,16,28
169,0,447,447,447,810.667,1433.667,16,29
170,0,359,359,359,810,1431,16,30
171,0,226,226,226,814,1425.667,16,31
172,0,325,325,325,813.333,1421,16,32
173,0,247,247,247,812.667,1424.333,16,33
174,0,269,269,269,815.333,1425.667,16,34
175,0,179,179,179,814,1427,16,35
