,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,7864,7864,7864,2567,568.333,9,1
2,0,60817,60817,60817,2547,601.667,9,2
3,0,8912,8912,8912,2539,616.333,10,3
4,0,33030,33030,33030,2529.667,641.667,10,4
5,0,8388,8388,8388,2539,616.333,10,5
6,0,17301,17301,17301,2544.333,601.667,10,6
7,0,64487,64487,64487,2528.333,629.667,10,7
8,0,13107,13107,13107,2509.667,673.667,11,8
9,0,11534,11534,11534,2508.333,675,11,9
10,0,28835,28835,28835,2507,669.667,10,10
11,0,15728,15728,15728,2505.667,669.667,10,11
12,0,25165,25165,25165,2525.667,631,10,12
13,0,12582,12582,12582,2551,604.333,10,13
14,0,65535,65535,65535,2549.667,611,10,14
15,0,0,0,0,2553.667,605.667,11,15
16,0,7340,7340,7340,2557.667,605.667,11,16
17,0,5242,5242,5242,2549.667,620.333,11,17
18,0,13631,13631,13631,2541.667,667,11,18
19,0,37748,37748,37748,2532.333,697.667,11,19
20,0,22020,22020,22020,2535,699,11,20
21,0,2097,2097,2097,2539,667,11,21
22,0,14155,14155,14155,2545.667,624.333,11,22
23,0,29360,29360,29360,2568.333,685.667,11,23
24,0,42467,42467,42467,2573.667,692.333,11,24
25,0,38273,38273,38273,2573.667,697.667,11,25
26,0,24641,24641,24641,2584.333,725.667,11,26
27,0,27262,27262,27262,2596.333,748.333,11,27
28,0,26738,26738,26738,2616.333,792.333,11,28
29,0,32505,32505,32505,2635,823,11,29
30,0,42991,42991,42991,2644.333,845.667,11,30
31,0,36175,36175,36175,2652.333,873.667,11,31
32,0,18874,18874,18874,2648.333,856.333,11,32
33,0,13107,13107,13107,2647,851,11,33
34,0,8912,8912,8912,2641.667,840.333,11,34
35,0,4718,4718,4718,2651,856.333,11,35
36,0,31981,31981,31981,1648,315,13,1
37,0,40370,40370,40370,1647,311.667,13,2
38,0,65535,65535,65535,1650.333,314.333,13,3
39,0,65535,65535,65535,1647.667,314.333,13,4
40,0,65535,65535,65535,1648.333,315,13,5
41,0,65535,65535,65535,1648.333,315,13,6
42,0,65535,65535,65535,1648.333,314.333,13,7
43,0,65535,65535,65535,1647.667,314.333,13,8
44,0,65535,65535,65535,1647.667,314.333,13,9
45,0,65535,65535,65535,1649.667,315.667,13,10
46,0,18350,18350,18350,1638.333,323,13,11
47,0,26738,26738,26738,1630.333,332.333,13,12
48,0,23068,23068,23068,1617.667,353,13,13
49,0,49283,49283,49283,1609.667,380.333,13,14
50,0,29360,29360,29360,1601.667,395,13,15
51,0,61341,61341,61341,1593,407.667,13,16
52,0,65535,65535,65535,1582.333,431,13,17
53,0,65535,65535,65535,1571.667,453,13,18
54,0,65535,65535,65535,1563,469,13,19
55,0,65535,65535,65535,1553,482.333,13,20
56,0,65535,65535,65535,1541.667,501,13,21
57,0,65535,65535,65535,1535.667,505,13,22
58,0,65535,65535,65535,1533,506.333,13,23
59,0,65535,65535,65535,1533,503,13,24
60,0,65535,65535,65535,1534.333,503,13,25
61,0,65535,65535,65535,1535.667,503.667,13,26
62,0,65535,65535,65535,1543,493,13,27
63,0,65535,65535,65535,1535.667,500.333,13,28
64,0,65535,65535,65535,1535.667,498.333,13,29
65,0,65535,65535,65535,1525.667,503,13,30
66,0,65535,65535,65535,1523,509.667,13,31
67,0,65535,65535,65535,1533,508.333,13,32
68,0,65535,65535,65535,1535.667,506.333,13,33
69,0,65535,65535,65535,1535,502.333,13,34
70,0,65535,65535,65535,1537,495.667,13,35
71,0,16252,16252,16252,1515.667,408.667,12,1
72,0,25690,25690,25690,1519.667,411.333,12,2
73,0,27262,27262,27262,1498.333,431.333,12,3
74,0,14155,14155,14155,1461,456.667,12,4
75,0,22544,22544,22544,1466.333,455.333,12,5
76,0,23592,23592,23592,1461,456.667,12,6
77,0,40894,40894,40894,1465,448.667,12,7
78,0,48758,48758,48758,1474.333,423.333,12,8
79,0,37748,37748,37748,1461,456.667,12,9
80,0,44040,44040,44040,1462.333,459.333,12,10
81,0,34603,34603,34603,1471.667,450,12,11
82,0,31457,31457,31457,1469,454,12,12
83,0,50331,50331,50331,1523.667,462,13,13
84,0,59768,59768,59768,1542.333,480.667,13,14
85,0,33554,33554,33554,1550.333,498,13,15
86,0,22544,22544,22544,1577,514,13,16
87,0,40894,40894,40894,1597,523.333,13,17
88,0,29360,29360,29360,1618.333,528.667,13,18
89,0,22020,22020,22020,1661,536.667,14,19
90,0,26214,26214,26214,1657,536.667,14,20
91,0,18350,18350,18350,1665,552.667,14,21
92,0,25690,25690,25690,1678.333,560.667,14,22
93,0,27262,27262,27262,1675.667,560.667,14,23
94,0,25690,25690,25690,1687.667,567.333,14,24
95,0,14680,14680,14680,1701,580.667,14,25
96,0,25165,25165,25165,1686.333,564.667,14,26
97,0,30408,30408,30408,1685,563.333,14,27
98,0,17825,17825,17825,1683.667,566,14,28
99,0,15728,15728,15728,1683.667,563.333,14,29
100,0,19922,19922,19922,1702.333,568.667,14,30
101,0,18350,18350,18350,1701,568.667,14,31
102,0,40894,40894,40894,1699.667,574,14,32
103,0,24641,24641,24641,1687.667,570,14,33
104,0,47185,47185,47185,1695.667,580.667,14,34
105,0,24117,24117,24117,1698.333,583.333,14,35
106,0,45088,45088,45088,2055.667,634.667,14,1
107,0,51380,51380,51380,2051.667,640,14,2
108,0,27787,27787,27787,2043.667,650.667,14,3
109,0,40894,40894,40894,2039.667,653.333,14,4
110,0,39845,39845,39845,2025,664,14,5
111,0,45613,45613,45613,2021,666.667,14,6
112,0,35651,35651,35651,2015.667,673.333,14,7
113,0,38273,38273,38273,2006.333,676,14,8
114,0,39845,39845,39845,2001,684,14,9
115,0,30932,30932,30932,1991.667,694.667,14,10
116,0,17825,17825,17825,1975.667,694.667,14,11
117,0,12058,12058,12058,1971.667,701.333,14,12
118,0,19398,19398,19398,1967.667,710.667,14,13
119,0,11534,11534,11534,1969,706.667,14,14
120,0,29360,29360,29360,1955,714,14,15
121,0,14155,14155,14155,1968,706,14,16
122,0,24117,24117,24117,1971,703,14,17
123,0,42991,42991,42991,1948,718,14,18
124,0,26738,26738,26738,1955,715,14,19
125,0,26214,26214,26214,1948,718,14,20
