,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,998,998,998,367.5,800.5,14,1
2,0,1449,1449,1449,371.167,798.667,14,2
3,0,1597,1597,1597,372.167,798,14,3
4,0,1343,1343,1343,372.167,797,14,4
5,0,1342,1342,1342,372.167,796.833,14,5
6,0,1069,1069,1069,373.167,796.167,14,6
7,0,961,961,961,373.333,796.5,14,7
8,0,857,857,857,373.333,797.167,14,8
9,0,773,773,773,373.333,797.333,14,9
10,0,643,643,643,374.333,797,15,10
11,0,685,685,685,374.333,797.167,15,11
12,0,659,659,659,374.167,797.167,15,12
13,0,650,650,650,374.333,797.167,15,13
14,0,871,871,871,373.167,798,15,14
15,0,1090,1090,1090,373.333,798,15,15
16,0,1015,1015,1015,373.167,798,15,16
17,0,922,922,922,375.167,799,15,17
18,0,1035,1035,1035,374.167,798.167,15,18
19,0,1003,1003,1003,375.167,797.333,15,19
20,0,915,915,915,374.333,798.167,15,20
21,0,1344,1344,1344,377,797.167,15,21
22,0,926,926,926,377.167,798.333,15,22
23,0,999,999,999,377.333,798.167,15,23
24,0,1328,1328,1328,377.333,798.167,15,24
25,0,1755,1755,1755,378,799.167,15,25
26,0,1323,1323,1323,378.5,800.333,15,26
27,0,1363,1363,1363,384.167,800,15,27
28,0,1542,1542,1542,382,801.667,15,28
29,0,969,969,969,382.167,802.5,15,29
30,0,893,893,893,382.167,801.667,15,30
31,0,1083,1083,1083,382,801.167,15,31
32,0,1481,1481,1481,382.167,801.167,15,32
33,0,1426,1426,1426,381.833,801.167,15,33
34,0,1095,1095,1095,381.5,801,15,34
35,0,1193,1193,1193,380.167,802.5,15,35
36,0,1321,1321,1321,403.333,780,15,1
37,0,494,494,494,409.167,780,15,2
38,0,548,548,548,409.167,779.333,15,3
39,0,1080,1080,1080,414.5,780,15,4
40,0,1278,1278,1278,415.167,780,15,5
41,0,1524,1524,1524,415.5,779.5,15,6
42,0,2015,2015,2015,417,778.167,15,7
43,0,2468,2468,2468,417.167,778.167,15,8
44,0,2663,2663,2663,417.167,778,15,9
45,0,2773,2773,2773,418.333,778,15,10
46,0,2697,2697,2697,418.333,779.333,15,11
47,0,3218,3218,3218,418.167,779,15,12
48,0,2729,2729,2729,416.667,777.833,15,13
49,0,2578,2578,2578,416.333,778.167,15,14
50,0,2444,2444,2444,416.5,777.833,15,15
51,0,1346,1346,1346,420.333,782.833,15,16
52,0,1080,1080,1080,420.833,783.167,15,17
53,0,1272,1272,1272,420.667,783.333,15,18
54,0,964,964,964,420.5,783.167,15,19
55,0,1223,1223,1223,420.333,783,15,20
56,0,610,610,610,418.333,782,15,21
57,0,1246,1246,1246,415.833,778.667,15,22
58,0,1293,1293,1293,415.333,779.333,15,23
59,0,1292,1292,1292,415,779.167,15,24
60,0,1301,1301,1301,415.167,779.5,15,25
61,0,1053,1053,1053,415.333,780.167,15,26
62,0,1241,1241,1241,414.5,781.167,15,27
63,0,1264,1264,1264,414.667,781.167,15,28
