,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,100,100,100,1390.625,1576.125,8,1
2,0,85,85,85,1390.75,1574.875,8,2
3,0,81,81,81,1391.75,1574.625,9,3
4,0,119,119,119,1391.5,1576.5,9,4
5,0,66,66,66,1390.375,1575.125,9,5
6,0,108,108,108,1391,1573.5,9,6
7,0,81,81,81,1391,1573.375,9,7
8,0,66,66,66,1389.25,1572.375,9,8
9,0,94,94,94,1391.375,1572.5,9,9
10,0,92,92,92,1389.25,1571.125,9,10
11,0,146,146,146,1389,1571.25,9,11
12,0,137,137,137,1389.5,1570.125,9,12
13,0,110,110,110,1388.5,1570.375,9,13
14,0,153,153,153,1388.75,1569.875,9,14
15,0,98,98,98,1389.5,1570.75,9,15
16,0,169,169,169,1389.75,1570.625,9,16
17,0,72,72,72,1389.125,1571.125,9,17
18,0,171,171,171,1388.875,1570.875,9,18
19,0,143,143,143,1389,1571.5,9,19
20,0,91,91,91,1388.5,1571.125,9,20
21,0,99,99,99,1387.75,1571,9,21
22,0,119,119,119,1387.25,1570.25,9,22
23,0,95,95,95,1387.5,1570.125,9,23
24,0,154,154,154,1388,1571.25,9,24
25,0,145,145,145,1389.5,1571.125,9,25
26,0,98,98,98,1389.25,1571,9,26
27,0,106,106,106,1388.75,1569.75,9,27
28,0,107,107,107,1387.5,1570.875,9,28
29,0,112,112,112,1387.875,1571.875,9,29
30,0,73,73,73,1387.375,1572.625,9,30
31,0,76,76,76,1386.25,1571.75,9,31
32,0,129,129,129,1386.5,1572.625,9,32
33,0,38,38,38,1385.75,1573.25,9,33
34,0,63,63,63,1384.375,1573.125,9,34
35,0,60,60,60,1382.875,1573.375,9,35
36,0,882,882,882,1179.5,1383.5,8,1
37,0,859,859,859,1178.667,1383.167,8,2
38,0,1106,1106,1106,1177.667,1383.333,8,3
39,0,820,820,820,1178,1383,8,4
40,0,728,728,728,1176.667,1382.667,8,5
41,0,593,593,593,1176.167,1383.167,8,6
42,0,424,424,424,1176,1383.167,8,7
43,0,667,667,667,1177,1383.833,9,8
44,0,667,667,667,1176.5,1383.167,9,9
45,0,1033,1033,1033,1176,1382.667,9,10
46,0,931,931,931,1175.833,1382.5,9,11
47,0,881,881,881,1176.667,1382.5,9,12
48,0,632,632,632,1175.167,1382.833,9,13
49,0,779,779,779,1175.667,1383.167,9,14
50,0,1242,1242,1242,1175.667,1382.667,9,15
51,0,917,917,917,1176,1383.333,9,16
52,0,870,870,870,1176.833,1383.833,9,17
53,0,705,705,705,1180.167,1385.333,9,18
54,0,461,461,461,1184,1387.5,9,19
55,0,473,473,473,1185.667,1388.5,9,20
56,0,420,420,420,1190.667,1390.667,10,21
57,0,600,600,600,1190.5,1390.833,10,22
58,0,495,495,495,1189.833,1392.167,10,23
59,0,712,712,712,1190.167,1393.5,10,24
60,0,744,744,744,1190.667,1394.167,10,25
61,0,877,877,877,1193.167,1398.667,10,26
62,0,939,939,939,1192,1398.167,10,27
63,0,897,897,897,1192,1398.5,10,28
64,0,992,992,992,1192.333,1399.5,10,29
65,0,882,882,882,1190.833,1398.5,10,30
66,0,1036,1036,1036,1191.333,1399.833,10,31
67,0,1011,1011,1011,1191,1398.667,10,32
68,0,659,659,659,1193.333,1402.5,10,33
69,0,571,571,571,1191.833,1404,10,34
70,0,471,471,471,1194.833,1408.167,10,35
71,0,342,342,342,1193,1430,10,1
72,0,300,300,300,1192,1428.833,10,2
