,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,298,298,298,1439.333,1072,15,1
2,0,643,643,643,1438.167,1072.333,15,2
3,0,1929,1929,1929,1437,1073.333,15,3
4,0,2815,2815,2815,1436.167,1073.167,15,4
5,0,4034,4034,4034,1436,1073.167,15,5
6,0,3782,3782,3782,1436.333,1073.5,15,6
7,0,2795,2795,2795,1436.5,1073.833,15,7
8,0,2754,2754,2754,1435.667,1073.167,15,8
9,0,2816,2816,2816,1435.333,1074,15,9
10,0,2600,2600,2600,1438,1074.167,15,10
11,0,2257,2257,2257,1439.5,1074.667,15,11
12,0,2041,2041,2041,1440.667,1074.333,15,12
13,0,1916,1916,1916,1439.833,1074.167,15,13
14,0,2194,2194,2194,1440,1075.667,15,14
15,0,1869,1869,1869,1440.167,1074.833,15,15
16,0,1696,1696,1696,1440.167,1075.333,15,16
17,0,1499,1499,1499,1439.667,1075.5,15,17
18,0,1215,1215,1215,1438.5,1076.333,15,18
19,0,1045,1045,1045,1437.667,1074.833,15,19
20,0,884,884,884,1435.833,1075.167,15,20
21,0,817,817,817,1435.667,1075.833,15,21
22,0,2139,2139,2139,1434.167,1075.167,16,22
23,0,2995,2995,2995,1434.833,1077,16,23
24,0,3070,3070,3070,1435.333,1079.167,16,24
25,0,2331,2331,2331,1435.5,1078,16,25
26,0,2211,2211,2211,1434.5,1074.833,16,26
27,0,1325,1325,1325,1437.333,1074.167,16,27
28,0,1761,1761,1761,1434,1072.833,16,28
29,0,1729,1729,1729,1432.167,1073,16,29
30,0,1560,1560,1560,1430.333,1073,16,30
31,0,1270,1270,1270,1428.833,1074.333,16,31
32,0,1091,1091,1091,1427.167,1075.167,16,32
33,0,954,954,954,1426.333,1076.667,16,33
34,0,778,778,778,1425.667,1075.667,16,34
35,0,610,610,610,1427.167,1075.333,16,35
36,0,1123,1123,1123,1429.667,1067.833,14,1
37,0,1809,1809,1809,1429,1067.833,14,2
38,0,1375,1375,1375,1428.667,1068.333,14,3
39,0,924,924,924,1427,1067.333,14,4
40,0,456,456,456,1426.833,1067.833,14,5
41,0,1755,1755,1755,1428.5,1069,15,6
42,0,1966,1966,1966,1428.833,1069.833,15,7
43,0,1586,1586,1586,1428.667,1069.5,15,8
44,0,1172,1172,1172,1429,1069.167,15,9
45,0,1479,1479,1479,1428.667,1068.833,15,10
46,0,1326,1326,1326,1428.5,1068.833,15,11
47,0,1486,1486,1486,1428.667,1068.167,15,12
48,0,996,996,996,1429,1069,15,13
49,0,1414,1414,1414,1428,1068,15,14
50,0,978,978,978,1428.667,1067.833,15,15
51,0,997,997,997,1428.833,1068,15,16
52,0,819,819,819,1427.833,1068,15,17
53,0,1337,1337,1337,1425,1063.833,15,18
54,0,866,866,866,1430,1068.833,15,19
