,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,4247,4247,4247,301,276,12,1
2,0,2513,2513,2513,302,277,12,2
3,0,7009,7009,7009,304,276,12,3
4,0,7006,7006,7006,303,275,12,4
5,0,7021,7021,7021,304,274,12,5
6,0,7034,7034,7034,306,274,12,6
7,0,7032,7032,7032,305,275,12,7
8,0,6382,6382,6382,305,276,12,8
9,0,5355,5355,5355,305,274,12,9
10,0,5307,5307,5307,304,272,12,10
11,0,4872,4872,4872,305,271,12,11
12,0,3791,3791,3791,304,272,12,12
13,0,3320,3320,3320,304,270,12,13
14,0,2826,2826,2826,306,270,12,14
15,0,2344,2344,2344,307,270,12,15
16,0,2237,2237,2237,306,269,12,16
17,0,2314,2314,2314,307,268,12,17
18,0,2635,2635,2635,306,268,12,18
19,0,2075,2075,2075,308,266,12,19
20,0,2185,2185,2185,305,264,12,20
21,0,2405,2405,2405,306,262,12,21
22,0,2243,2243,2243,306,262,12,22
23,0,2124,2124,2124,307,262,12,23
24,0,2682,2682,2682,306,261,12,24
25,0,2458,2458,2458,305,261,12,25
26,0,2535,2535,2535,305,260,12,26
27,0,2400,2400,2400,307,258,12,27
28,0,2451,2451,2451,307.667,257.667,12,28
29,0,2965,2965,2965,306.333,258,12,29
30,0,3091,3091,3091,306,257.333,12,30
31,0,3374,3374,3374,306.667,257.333,12,31
32,0,3489,3489,3489,309.667,256,12,32
33,0,3222,3222,3222,309.333,256,12,33
34,0,4197,4197,4197,310.667,253.333,12,34
35,0,4626,4626,4626,310.667,254.667,12,35
36,0,2187,2187,2187,374.5,940,12,1
37,0,4600,4600,4600,385.75,947.25,12,2
38,0,4446,4446,4446,385.5,948.5,12,3
39,0,3713,3713,3713,386.5,949.25,12,4
40,0,2603,2603,2603,392.75,955.25,12,5
41,0,2464,2464,2464,401.25,962.5,12,6
42,0,2540,2540,2540,402.25,963.5,12,7
43,0,2141,2141,2141,402,963.75,12,8
44,0,2430,2430,2430,403,964,12,9
45,0,2559,2559,2559,403.25,964,12,10
46,0,2865,2865,2865,400.5,963.75,13,11
47,0,3643,3643,3643,402.25,964.25,13,12
48,0,3660,3660,3660,402.5,963.5,13,13
49,0,4132,4132,4132,402,964,13,14
50,0,3751,3751,3751,401.5,963.5,13,15
51,0,4131,4131,4131,403.25,964,13,16
52,0,3377,3377,3377,404.5,964.25,13,17
53,0,3383,3383,3383,406.75,964,13,18
54,0,3440,3440,3440,415.5,959.75,13,19
55,0,2000,2000,2000,419,958.5,13,20
56,0,3065,3065,3065,420.75,958,13,21
57,0,3066,3066,3066,420,958.25,13,22
58,0,2825,2825,2825,421,958,13,23
59,0,2954,2954,2954,421.25,959.5,13,24
60,0,2413,2413,2413,421.5,959.25,13,25
61,0,2308,2308,2308,422.25,959.75,13,26
62,0,2756,2756,2756,420.75,959.5,13,27
63,0,2216,2216,2216,421.25,960,13,28
64,0,2779,2779,2779,421.25,961,13,29
65,0,2281,2281,2281,420,962,13,30
66,0,2471,2471,2471,420.5,961.25,13,31
67,0,2154,2154,2154,421.5,962.25,13,32
68,0,2033,2033,2033,422,961.5,13,33
69,0,2052,2052,2052,422,962.5,13,34
70,0,1960,1960,1960,422.25,963,13,35
71,0,2690,2690,2690,334.5,1031.5,10,1
72,0,7155,7155,7155,342.5,1031,10,2
73,0,7147,7147,7147,341.5,1028.5,10,3
74,0,7143,7143,7143,340.5,1028,10,4
75,0,7145,7145,7145,339.5,1028.5,10,5
76,0,6473,6473,6473,340,1029.5,10,6
77,0,4892,4892,4892,339.5,1027.5,10,7
78,0,3876,3876,3876,338,1027,10,8
79,0,2938,2938,2938,338,1025.5,10,9
80,0,2758,2758,2758,340,1029,11,10
81,0,7015,7015,7015,339.5,1027,11,11
82,0,4801,4801,4801,339.5,1028,11,12
83,0,6972,6972,6972,338.5,1028,11,13
84,0,7185,7185,7185,337.5,1027.5,11,14
85,0,7192,7192,7192,338,1027.5,11,15
86,0,7198,7198,7198,337.5,1028.5,11,16
87,0,4728,4728,4728,339,1030,11,17
88,0,6645,6645,6645,336,1027.5,11,18
89,0,6747,6747,6747,334.5,1027,11,19
90,0,7130,7130,7130,335.5,1026.5,11,20
91,0,5868,5868,5868,335.5,1027,11,21
92,0,7201,7201,7201,334,1027,11,22
93,0,5766,5766,5766,336.5,1028.5,11,23
94,0,2649,2649,2649,340.5,1031.5,11,24
95,0,3792,3792,3792,338,1028,11,25
96,0,3022,3022,3022,339.5,1030,11,26
97,0,2780,2780,2780,343,1032,11,27
98,0,2794,2794,2794,339.5,1031,11,28
99,0,2324,2324,2324,339,1032,11,29
