,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,129,129,129,1122.75,1444,14,1
2,0,216,216,216,1124.5,1444.25,14,2
3,0,221,221,221,1124.5,1444,14,3
4,0,76,76,76,1124.5,1444,14,4
5,0,61,61,61,1124.5,1443,14,5
6,0,81,81,81,1120.5,1457,14,6
7,0,71,71,71,1121.25,1455.5,14,7
8,0,212,212,212,1120,1458,14,8
9,0,194,194,194,1118.75,1464.25,14,9
10,0,109,109,109,1118.75,1466.75,14,10
11,0,65,65,65,1117.75,1468.5,14,11
12,0,76,76,76,1125.25,1441.75,15,12
13,0,59,59,59,1119.25,1455.25,15,13
14,0,119,119,119,1124.75,1444,15,14
15,0,36,36,36,1115.75,1464,15,15
16,0,50,50,50,1114.5,1467,15,16
17,0,153,153,153,1109.25,1446.75,16,17
18,0,90,90,90,1107.5,1448,16,18
19,0,79,79,79,1110.5,1448.5,16,19
20,0,90,90,90,1109.5,1449.25,16,20
21,0,118,118,118,1110,1450,16,21
22,0,40,40,40,1110.5,1449.75,17,22
23,0,70,70,70,1110.5,1450.25,17,23
24,0,21,21,21,1112.25,1450,17,24
25,0,97,97,97,1124,1445,17,25
26,0,411,411,411,1122.75,1448,17,26
27,0,92,92,92,1116.25,1453.25,17,27
28,0,43,43,43,1106,1463,17,28
29,0,304,304,304,1107.5,1460,18,29
30,0,100,100,100,1103,1462,18,30
31,0,73,73,73,1096.5,1466.75,18,31
32,0,69,69,69,1093.5,1467,18,32
33,0,60,60,60,1092.75,1473.5,18,33
34,0,155,155,155,1086.25,1481,19,34
35,0,129,129,129,1084,1485.5,19,35
36,0,45,45,45,1332,1074.333,17,1
37,0,63,63,63,1332.667,1073,17,2
38,0,153,153,153,1333.333,1073.667,17,3
39,0,122,122,122,1332.667,1072,17,4
40,0,93,93,93,1334,1071.333,17,5
41,0,90,90,90,1336.333,1068.333,17,6
42,0,158,158,158,1334.333,1069,17,7
43,0,167,167,167,1332.333,1069.667,17,8
44,0,116,116,116,1332,1068,17,9
45,0,178,178,178,1333.667,1071.333,17,10
46,0,98,98,98,1336.333,1071.333,17,11
47,0,91,91,91,1335,1071.333,17,12
48,0,33,33,33,1336.667,1067.333,17,13
49,0,18,18,18,1323,1062.333,17,14
50,0,66,66,66,1323.333,1071,17,15
51,0,71,71,71,1322.667,1072.667,17,16
52,0,67,67,67,1322.667,1072.667,17,17
53,0,61,61,61,1321.333,1039.333,17,18
54,0,49,49,49,1320.667,1045.667,17,19
55,0,144,144,144,1320.667,1048.667,17,20
56,0,94,94,94,1321,1049.333,17,21
57,0,59,59,59,1321.333,1045,17,22
58,0,61,61,61,1322,1050.667,17,23
59,0,61,61,61,1322.333,1051.667,17,24
60,0,38,38,38,1332.333,1046.667,17,25
61,0,35,35,35,1324,1039.333,17,26
62,0,87,87,87,1322.667,1042,17,27
63,0,69,69,69,1333.333,1044.333,17,28
64,0,36,36,36,1334,1049.667,17,29
65,0,68,68,68,1346,1061.333,17,30
66,0,79,79,79,1330.333,1050.333,17,31
67,0,654,654,654,1299.333,1043.333,17,32
68,0,96,96,96,1300.333,1044,17,33
69,0,37,37,37,1326,1050.667,17,34
70,0,16,16,16,1304,1044.667,17,35
71,0,41,41,41,1103.25,1360,19,1
72,0,125,125,125,1110.25,1362.25,19,2
73,0,93,93,93,1116.75,1379.75,19,3
74,0,102,102,102,1106.75,1382.5,19,4
75,0,90,90,90,1107.5,1382.25,19,5
76,0,44,44,44,1106.5,1382.25,19,6
77,0,23,23,23,1106.5,1381.5,19,7
78,0,58,58,58,1105.5,1382,19,8
79,0,121,121,121,1105.5,1382.5,19,9
80,0,17,17,17,1119.25,1362,19,10
81,0,134,134,134,1142.75,1364.25,19,11
82,0,79,79,79,1131.5,1357,19,12
83,0,39,39,39,1125.5,1359,19,13
84,0,49,49,49,1125.25,1360,19,14
85,0,29,29,29,1124.75,1359,19,15
86,0,58,58,58,1106.5,1383,19,16
87,0,29,29,29,1113.5,1371.5,19,17
88,0,73,73,73,1111.75,1339.25,19,18
89,0,39,39,39,1112.5,1340.25,19,19
90,0,53,53,53,1112.5,1340.25,19,20
91,0,118,118,118,1126.5,1339.5,19,21
92,0,49,49,49,1132.75,1351.25,19,22
93,0,29,29,29,1121,1354.25,19,23
94,0,353,353,353,1132.25,1350.25,19,24
95,0,82,82,82,1117.25,1339.25,19,25
96,0,139,139,139,1133,1352,19,26
97,0,89,89,89,1133.5,1353,19,27
98,0,138,138,138,1134.25,1352.75,19,28
99,0,7,7,7,1126,1344,19,29
100,0,42,42,42,1118.5,1344,19,30
101,0,63,63,63,1123.5,1359.75,19,31
102,0,79,79,79,1130,1357,19,32
103,0,33,33,33,1132.5,1357,19,33
104,0,40,40,40,1130.5,1358.75,19,34
105,0,80,80,80,1132.5,1358.5,19,35
106,0,124,124,124,1208,1435.667,14,1
107,0,103,103,103,1209.333,1436.667,14,2
108,0,97,97,97,1210,1433,15,3
109,0,88,88,88,1209.667,1433.667,15,4
110,0,63,63,63,1210.333,1440.667,15,5
111,0,120,120,120,1209.667,1439.333,15,6
112,0,45,45,45,1206,1438,15,7
113,0,100,100,100,1207,1437.333,15,8
114,0,189,189,189,1207.667,1436.667,15,9
115,0,128,128,128,1191,1438.667,15,10
116,0,72,72,72,1196.333,1441,15,11
117,0,50,50,50,1195.667,1440.333,15,12
