,Area,Mean,Min,Max,X,Y,Slice,Frame
1,0,7351,7351,7351,1387,874,12,1
2,0,5423,5423,5423,1387,874,12,2
3,0,7337,7337,7337,1387,873,12,3
4,0,7089,7089,7089,1385,874,12,4
5,0,7345,7345,7345,1385,874,12,5
6,0,7351,7351,7351,1382,874,12,6
7,0,7354,7354,7354,1380,877,12,7
8,0,7240,7240,7240,1382,875,12,8
9,0,6824,6824,6824,1378,877,12,9
10,0,5806,5806,5806,1377,877,12,10
11,0,5710,5710,5710,1374,879,12,11
12,0,6911,6911,6911,1369,881,12,12
13,0,5703,5703,5703,1368,883,12,13
14,0,5759,5759,5759,1366,884,12,14
15,0,3325,3325,3325,1360,891,12,15
16,0,4387,4387,4387,1355,899,12,16
17,0,3196,3196,3196,1353,899,12,17
18,0,4167,4167,4167,1355,901,12,18
19,0,2292,2292,2292,1352,903,12,19
20,0,1868,1868,1868,1351,907,12,20
21,0,3228,3228,3228,1351,911,12,21
22,0,2107,2107,2107,1349,910,12,22
23,0,3739,3739,3739,1350,913,12,23
24,0,3390,3390,3390,1350,916,12,24
25,0,4045,4045,4045,1348,918,12,25
26,0,3982,3982,3982,1348,919,12,26
27,0,3501,3501,3501,1349,922,12,27
28,0,4689,4689,4689,1348,924,12,28
29,0,2986,2986,2986,1347,923,12,29
30,0,1272,1272,1272,1349,938,12,30
31,0,854,854,854,1347,937,12,31
32,0,1429,1429,1429,1345,936,12,32
33,0,2916,2916,2916,1348,947,12,33
34,0,3064,3064,3064,1344,954,12,34
35,0,830,830,830,1347,956,12,35
36,0,6840,6840,6840,1499,766,15,1
37,0,3877,3877,3877,1505,767,15,2
38,0,6869,6869,6869,1500,766,15,3
39,0,6869,6869,6869,1494,765,15,4
40,0,6729,6729,6729,1492,763,15,5
41,0,6428,6428,6428,1488,764,15,6
42,0,6666,6666,6666,1486,764,15,7
43,0,4772,4772,4772,1480,761,15,8
44,0,6161,6161,6161,1473,764,15,9
45,0,5653,5653,5653,1468,765,15,10
46,0,6889,6889,6889,1463,768,15,11
47,0,6903,6903,6903,1458,770,15,12
48,0,6819,6819,6819,1458,771,15,13
49,0,6575,6575,6575,1457,769,15,14
50,0,6210,6210,6210,1455,771,15,15
51,0,6517,6517,6517,1453,774,15,16
52,0,6153,6153,6153,1452,774,15,17
53,0,4873,4873,4873,1440,775,15,18
54,0,6016,6016,6016,1434,776,15,19
55,0,2021,2021,2021,1426,776,15,20
56,0,3230,3230,3230,1421,770,15,21
57,0,3221,3221,3221,1414,770,15,22
58,0,7133,7133,7133,1410,767,15,23
59,0,7139,7139,7139,1409,766,15,24
60,0,7156,7156,7156,1407,764,15,25
61,0,7163,7163,7163,1406,764,15,26
62,0,7151,7151,7151,1408,765,15,27
63,0,7193,7193,7193,1401,760,15,28
64,0,7173,7173,7173,1404,761,15,29
65,0,7172,7172,7172,1404,762,15,30
66,0,6800,6800,6800,1403,762,15,31
67,0,7190,7190,7190,1401,760,15,32
68,0,6243,6243,6243,1401,759,15,33
69,0,5924,5924,5924,1400,758,15,34
70,0,5880,5880,5880,1395,757,15,35
71,0,1704,1704,1704,1441,559,15,1
72,0,885,885,885,1447,562,15,2
73,0,1308,1308,1308,1446,560,15,3
74,0,1818,1818,1818,1441,559,15,4
75,0,2470,2470,2470,1441,561,15,5
76,0,2872,2872,2872,1443,561,15,6
77,0,2201,2201,2201,1438,560,15,7
78,0,2862,2862,2862,1440,562,15,8
79,0,4108,4108,4108,1428,560,15,9
80,0,5091,5091,5091,1415,560,15,10
81,0,7088,7088,7088,1407,559,15,11
82,0,6185,6185,6185,1398,556,15,12
83,0,6880,6880,6880,1389,558,15,13
84,0,7325,7325,7325,1384,559,15,14
85,0,7320,7320,7320,1381,558,15,15
86,0,7485,7485,7485,1379,560,15,16
87,0,7434,7434,7434,1377,560,15,17
88,0,7194,7194,7194,1375,560,15,18
89,0,7279,7279,7279,1374,560,15,19
90,0,7041,7041,7041,1373,560,15,20
91,0,6838,6838,6838,1374,562,15,21
92,0,7122,7122,7122,1354,560,15,22
93,0,7494,7494,7494,1352,557,15,23
94,0,7557,7557,7557,1352,557,15,24
95,0,7559,7559,7559,1351,558,15,25
96,0,7563,7563,7563,1351,557,15,26
97,0,7565,7565,7565,1351,556,15,27
98,0,7565,7565,7565,1351,556,15,28
99,0,7567,7567,7567,1350,556,15,29
100,0,7561,7561,7561,1352,557,15,30
101,0,7569,7569,7569,1349,556,15,31
102,0,7569,7569,7569,1347,559,15,32
103,0,7569,7569,7569,1347,560,15,33
104,0,7565,7565,7565,1349,560,15,34
105,0,7573,7573,7573,1347,558,15,35
106,0,1708,1708,1708,1413.667,715,13,1
107,0,993,993,993,1412.333,715,13,2
108,0,1328,1328,1328,1400.333,719,13,3
109,0,2535,2535,2535,1400.333,716.333,13,4
110,0,1495,1495,1495,1396.333,716.333,13,5
111,0,926,926,926,1391,715,13,6
112,0,1847,1847,1847,1385.667,715,13,7
113,0,2680,2680,2680,1384.333,715,13,8
114,0,3144,3144,3144,1383,715,13,9
115,0,1707,1707,1707,1379,715,13,10
116,0,2815,2815,2815,1379,717.667,13,11
117,0,1759,1759,1759,1380.333,716.333,13,12
118,0,2019,2019,2019,1379,716.333,13,13
119,0,1428,1428,1428,1380.333,715,13,14
120,0,483,483,483,1373.667,717.667,13,15
121,0,1386,1386,1386,1368.333,724.333,13,16
122,0,774,774,774,1368.333,727,13,17
123,0,1467,1467,1467,1364.333,724.333,13,18
124,0,1353,1353,1353,1365.667,723,13,19
125,0,1248,1248,1248,1363,724.333,13,20
126,0,1157,1157,1157,1363,723,13,21
127,0,1148,1148,1148,1363,723,13,22
128,0,938,938,938,1361.667,725.667,13,23
129,0,936,936,936,1360.333,725.667,13,24
130,0,904,904,904,1360.333,727,13,25
131,0,1070,1070,1070,1363,724.333,13,26
132,0,982,982,982,1363,724.333,13,27
133,0,797,797,797,1363,723,13,28
134,0,611,611,611,1361.667,724.333,13,29
135,0,620,620,620,1357.667,725.667,13,30
136,0,409,409,409,1359,724.333,13,31
